HRV_MeanNN,{0: 628.1159420289855}
HRV_SDNN,{0: 163.0795129261548}
HRV_SDANN1,{0: nan}
HRV_SDNNI1,{0: nan}
HRV_SDANN2,{0: nan}
HRV_SDNNI2,{0: nan}
HRV_SDANN5,{0: nan}
HRV_SDNNI5,{0: nan}
HRV_RMSSD,{0: 242.67201297709002}
HRV_SDSD,{0: 244.47085895452474}
HRV_CVNN,{0: 0.2596328193794343}
HRV_CVSD,{0: 0.38634907465203533}
HRV_MedianNN,{0: 590.0}
HRV_MadNN,{0: 103.782}
HRV_MCVNN,{0: 0.17590169491525423}
HRV_IQRNN,{0: 160.0}
HRV_Prc20NN,{0: 520.0}
HRV_Prc80NN,{0: 734.0}
HRV_pNN50,{0: 73.91304347826086}
HRV_pNN20,{0: 89.85507246376811}
HRV_MinNN,{0: 330.0}
HRV_MaxNN,{0: 1330.0}
HRV_HTI,{0: 13.8}
HRV_TINN,{0: 257.8125}
HRV_ULF,{0: nan}
HRV_VLF,{0: nan}
HRV_LF,{0: 0.007116728530375168}
HRV_HF,{0: 0.10665967274404936}
HRV_VHF,{0: 0.053746824775839794}
HRV_LFHF,{0: 0.0667237049137882}
HRV_LFn,{0: 0.04248204083796618}
HRV_HFn,{0: 0.6366858808703145}
HRV_LnHF,{0: -2.2381121420306886}
shannon,(1.1475790013684766, {'Symbolization': 3, 'Base': 2})
SampEn,(0.36035891473014864, {'Dimension': 2, 'Delay': 1, 'Tolerance': 0.010309056978602146})
Entropy_SVD,(0.12287292544194225, {'Dimension': 2, 'Delay': 1})
