HRV_MeanNN,{0: 586.2162162162163}
HRV_SDNN,{0: 142.54730243698828}
HRV_SDANN1,{0: nan}
HRV_SDNNI1,{0: nan}
HRV_SDANN2,{0: nan}
HRV_SDNNI2,{0: nan}
HRV_SDANN5,{0: nan}
HRV_SDNNI5,{0: nan}
HRV_RMSSD,{0: 196.52459848125673}
HRV_SDSD,{0: 197.8521464167238}
HRV_CVNN,{0: 0.24316506178739353}
HRV_CVSD,{0: 0.3352425146983171}
HRV_MedianNN,{0: 580.0}
HRV_MadNN,{0: 118.60799999999999}
HRV_MCVNN,{0: 0.20449655172413791}
HRV_IQRNN,{0: 160.0}
HRV_Prc20NN,{0: 472.0}
HRV_Prc80NN,{0: 664.0}
HRV_pNN50,{0: 81.08108108108108}
HRV_pNN20,{0: 90.54054054054053}
HRV_MinNN,{0: 350.0}
HRV_MaxNN,{0: 1120.0}
HRV_HTI,{0: 18.5}
HRV_TINN,{0: 140.625}
HRV_ULF,{0: nan}
HRV_VLF,{0: nan}
HRV_LF,{0: 0.026473047984359163}
HRV_HF,{0: 0.16509479349176973}
HRV_VHF,{0: 0.023582360136247725}
HRV_LFHF,{0: 0.16035059267740562}
HRV_LFn,{0: 0.12304449536168266}
HRV_HFn,{0: 0.7673466827105803}
HRV_LnHF,{0: -1.8012354640362296}
shannon,(1.4984177800656209, {'Symbolization': 3, 'Base': 2})
SampEn,(0.25878084805451884, {'Dimension': 2, 'Delay': 1, 'Tolerance': 0.02206067145925477})
Entropy_SVD,(0.14694854532485851, {'Dimension': 2, 'Delay': 1})
