,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks
1516,-0.0527062879915195,-0.0014004442793560355,112.05642887506566,0.0
1517,-0.059561243630606595,-0.008093539560318368,116.31503954472548,0.0
1518,-0.06738534570289485,-0.015038839670073953,120.85033404037834,0.0
1519,-0.0752585466649172,-0.021463868524282715,125.65195653560538,0.0
1520,-0.08203791870672172,-0.026546758514999845,130.70076303376254,0.0
1521,-0.08656682040136579,-0.02955007484259902,135.96632594772095,0.0
1522,-0.08792103994272997,-0.029953778925481497,141.40415956479129,0.0
1523,-0.0856319474400598,-0.027559806637834788,146.95281744611583,0.0
1524,-0.07982492767388408,-0.022544724860517392,152.53113028598267,0.0
1525,-0.07122856569127277,-0.01544677051110045,158.03599945838923,0.0
1526,-0.06104355022051209,-0.007087145162397012,163.341320551503,0.0
1527,-0.050700567824906465,0.0015604952648910929,168.29874569375883,0.0
1528,-0.04156970523485562,0.009527314684661706,172.74104270354303,0.0
1529,-0.0346973177602569,0.01600287100804994,176.48869412342137,0.0
1530,-0.03063463658400138,0.020455981156112617,179.3600247546411,0.0
1531,-0.029390790131835286,0.022701585858517837,181.18452179642,0.0
1532,-0.030504637167079005,0.022904138284848566,181.8181818181818,1.0
1533,-0.03319933795152921,0.021520944211158036,181.69562375031873,0.0
1534,-0.036569960992224065,0.01919991633826373,181.33337470122635,0.0
1535,-0.039758361930114464,0.01665323577685351,180.74090461441844,0.0
1536,-0.04208515640129481,0.0145305445361229,179.92927582015716,0.0
1537,-0.043127395785276364,0.013312864462548627,178.91089805420165,0.0
1538,-0.042745499463357685,0.01324268068165631,177.69927275661377,0.0
1539,-0.041070625603053,0.014298157791543283,176.30873491616984,0.0
1540,-0.03846429239645282,0.016211811329950962,174.75419997619483,0.0
1541,-0.035458617402256455,0.01852729650006052,173.0509222999548,0.0
1542,-0.03268173259207375,0.020683001327970383,171.21427050365224,0.0
1543,-0.030771584607723782,0.022108158792373656,169.2595236954868,0.0
1544,-0.03028345074635078,0.022316296149714695,167.20169139333643,0.0
1545,-0.031601151341919084,0.020981963398917523,165.05535869988177,0.0
1546,-0.03486667210549736,0.017989667997272404,162.83455724375304,0.0
1547,-0.03994462680033478,0.013448477408708328,160.55266148216353,0.0
1548,-0.04643422411958286,0.00767129270006667,158.2223092216954,0.0
1549,-0.053731765264295774,0.0011235457469038184,155.85534465247574,0.0
1550,-0.061133659105723846,-0.00564894885912743,153.4627817988469,0.0
1551,-0.0679580996234817,-0.012100014411189387,151.0547860507005,0.0
1552,-0.07365755841846744,-0.017757226405521756,148.6406713328302,0.0
1553,-0.07789660509895377,-0.022278176048312462,146.22891047149173,0.0
