HRV_MeanNN,{0: 701.2903225806451}
HRV_SDNN,{0: 155.97902203388867}
HRV_SDANN1,{0: nan}
HRV_SDNNI1,{0: nan}
HRV_SDANN2,{0: nan}
HRV_SDNNI2,{0: nan}
HRV_SDANN5,{0: nan}
HRV_SDNNI5,{0: nan}
HRV_RMSSD,{0: 204.98300609290823}
HRV_SDSD,{0: 206.60315435147197}
HRV_CVNN,{0: 0.22241718873277594}
HRV_CVSD,{0: 0.29229407492549014}
HRV_MedianNN,{0: 735.0}
HRV_MadNN,{0: 185.325}
HRV_MCVNN,{0: 0.2521428571428571}
HRV_IQRNN,{0: 240.0}
HRV_Prc20NN,{0: 520.0}
HRV_Prc80NN,{0: 854.0000000000001}
HRV_pNN50,{0: 72.58064516129032}
HRV_pNN20,{0: 88.70967741935483}
HRV_MinNN,{0: 400.0}
HRV_MaxNN,{0: 1010.0}
HRV_HTI,{0: 15.5}
HRV_TINN,{0: 85.9375}
HRV_ULF,{0: nan}
HRV_VLF,{0: nan}
HRV_LF,{0: 0.022454663561005804}
HRV_HF,{0: 0.10410961473538324}
HRV_VHF,{0: 0.027202198004835823}
HRV_LFHF,{0: 0.21568289939482643}
HRV_LFn,{0: 0.14603094316226414}
HRV_HFn,{0: 0.6770631495218437}
HRV_LnHF,{0: -2.2623109470557443}
shannon,(1.4983851422707983, {'Symbolization': 3, 'Base': 2})
SampEn,(0.1785530855042461, {'Dimension': 2, 'Delay': 1, 'Tolerance': 0.32228272601689056})
Entropy_SVD,(0.11812878942677074, {'Dimension': 2, 'Delay': 1})
