8.142913051023755204e-04,3.122427785570710147e-03,2.683778753560022920e-04,6.820063331652660753e-04,3.097180335127453724e-03,7.958827290251792351e-04,1.291584845042775473e-03,5.641588255549177637e-03,6.753949294703841819e-04,3.378142988253768960e-03
5.177286902645435087e-04,6.810328746637340537e-03,1.759528010392877534e-03,1.311331062609466221e-03,7.767987979021682586e-04,1.898692846318989066e-03,9.742007892221640113e-04,2.834025661451844685e-03,2.518555519973328187e-04,7.623999493085964647e-03
4.923759308290618747e-05,1.390983181021932143e-02,3.446868636074760205e-03,4.506349574324775877e-03,6.048668911020850004e-03,1.314283902355879762e-03,1.743704370811774776e-02,5.178266660918180372e-03,7.887050064025957763e-03,1.645110371768161717e-02
5.182724695166367190e-02,6.720283666339248174e-02,4.249951317738391576e-02,2.424347805295555894e-02,1.032696736654338011e-02,7.876104850583664357e-03,4.891183580624380162e-02,3.077969561678328692e-03,9.451421366005369196e-02,1.905945412223006979e-02
3.138690747276608461e-01,1.521371938777663912e-01,4.617028272326978433e-01,2.919656484172534344e-02,1.091404742598268141e-01,2.209752761156239323e-02,4.857628321211008293e-01,6.117853932069988732e-02,1.946191525197248917e-01,3.479494565108037230e-01
4.076170674980601066e-02,1.652178303841308205e-01,4.555017791255926152e-02,3.885514631567628108e-01,2.316333465805911762e-01,4.817427489433224186e-01,7.264029314552433725e-02,4.356707724728405839e-01,2.988603797484118418e-01,1.093215466144885906e-01
4.158974058339096058e-02,4.523643028495552554e-02,1.226985593439738204e-02,6.351970029882267332e-02,1.156220243242357393e-01,2.489487994632241449e-02,3.107498107726705538e-02,3.183826375626855332e-02,2.827802321325705373e-02,2.355445529242686936e-02
1.467405661072275318e-02,2.023317135821294660e-02,4.561222822705382311e-03,1.704580338088183475e-02,1.480187038676859801e-02,1.594359346815331022e-02,5.432480881013668217e-03,3.417423463728358392e-03,5.325404140588159765e-03,5.139642993431423751e-03
5.135101215465598043e-03,2.588516483995100849e-03,2.278598750828030560e-03,5.016946189127016557e-03,3.518667385319803036e-03,6.423911409268069118e-03,1.735081788894539401e-02,2.968412373702591141e-03,1.444092511602392340e-02,2.755945356644456685e-03
3.723779157828734868e-04,4.113313536429453326e-03,7.647759894145921000e-03,4.676101426734168183e-03,6.244163716227124541e-04,7.462314737776554316e-04,1.293014551949083456e-02,2.324969389928381938e-02,2.997477905831646364e-03,5.816066969271261992e-05
8.427807364501363821e-03,5.429468333818266443e-04,8.931189584751885770e-04,4.868276671955685045e-03,6.824144185505716994e-04,1.233007135230530489e-03,5.647031413808547597e-03,2.362985870938811087e-02,6.169868191975715066e-03,9.942141953114391056e-05
