1.407190144449917719e-08,5.289696321238202222e-08,3.456663386456799824e-07,1.802816958489401260e-07,2.803736975884474063e-08,1.564761179602228917e-07,4.838973343079268131e-08,4.827381585270071265e-08,1.306825308730282779e-07,2.310105604798279934e-08
1.614757945149723249e-08,2.609872500651924797e-08,1.239030859512738627e-07,5.522681036308087910e-08,5.926280230395255834e-07,8.608744998732556779e-08,2.115835449260150745e-07,5.430403522014396588e-07,2.552919367887472404e-08,8.287881669036234993e-08
2.052026256636313659e-07,4.553124849545516334e-07,1.819970940241304631e-06,1.275086661894352948e-06,5.314743134265248258e-07,2.466654972642913212e-07,5.230924495827229308e-07,5.206132600645853835e-07,1.881722376879855826e-07,1.957514717057209103e-07
1.006972719805584753e-06,8.613234607884508051e-06,3.004400183273958736e-06,6.777186168346037419e-06,4.610834351255244229e-07,9.012544990505157629e-09,4.955442804769662280e-07,2.721803142444242942e-07,2.297689661179584661e-06,6.073143769912010736e-07
1.263289478717605372e-05,2.568126076093812037e-06,8.449334749732339913e-06,1.773769474831197962e-06,1.617288675661451479e-06,4.831851153152243590e-07,1.997924791495095121e-05,2.057839339019439929e-06,7.349998545846019103e-06,8.883971072552150364e-06
9.317574247536376647e-07,5.331335381426479831e-06,4.011591156774114159e-07,2.114837443432356155e-06,8.039900588115399667e-06,1.946602142545737551e-05,4.932010632207092766e-06,1.373169007249998126e-05,9.345770722640552407e-06,1.291406035061370513e-06
3.682835311355079573e-08,2.294495741017777019e-06,4.533079621790780998e-06,1.671625955707324303e-05,3.033136552491045170e-06,1.773216784733346011e-06,2.311865400454345195e-06,5.507440271618516017e-07,2.621171979234476710e-07,5.378963295320085731e-07
5.228113407275644008e-07,7.397801502530421850e-07,2.187151158187642003e-06,1.129659102492860034e-07,5.500875010923768956e-07,1.211831446331742277e-07,9.853516890378584598e-07,1.097326949656398114e-06,5.104986422144643706e-07,2.352899815715915923e-07
9.993615870076535875e-07,1.050400658230205066e-07,1.121268736788096741e-07,6.660307770687785477e-07,2.118436504673881235e-07,2.661416596072817628e-07,7.762718228362567234e-07,4.180303318317802940e-07,7.922790204293221862e-07,1.840737778148942899e-07
1.081290887493060874e-08,8.760854468247302549e-07,1.110885695424752842e-06,3.335869841513688403e-07,1.443833192487747899e-07,1.260718235916314722e-08,6.652586191401415308e-07,1.665864055949336695e-06,1.332721230792514201e-07,1.514445619087672359e-08
1.042767816883930210e-07,1.678340275908028449e-07,3.764191533710264537e-08,3.886890240002725609e-07,4.087287794675279341e-07,2.185238607862588100e-07,1.071066576522913317e-07,1.131802007139115300e-06,1.808667173237073323e-07,7.923163420015575171e-08
1.169708282786418183e-06,4.552584408429144818e-07,1.478312909990926929e-06,9.946930211015990298e-07,4.182133702291847548e-07,2.184817651291923818e-07,2.657569648583106997e-06,7.958884391000984003e-07,1.004756749286767469e-06,3.429676708787159616e-08
