3.860194485387002190e-05,1.744435237131971547e-05,4.824748800541908195e-05,4.120903590659471887e-05,2.289081559755821928e-04,1.922927968530970379e-05,4.093660687887109981e-05,1.106816264457660220e-04,1.604899640170282470e-04,1.756368883475573908e-04,8.400299533356765452e-05,1.811464974876455104e-04,5.227249314402767196e-05,1.192290905932843761e-05,2.941437890100037818e-04,3.554089198841152604e-04,2.630233511277269703e-04,3.133215203400228097e-05,8.325211980405180601e-05,6.531842996666483879e-05
1.000766280204489812e-04,6.329448617792724852e-04,2.112825401015926824e-04,1.565553042573488969e-04,1.625783722796944857e-04,2.815558640367404409e-04,3.626872828813369721e-05,3.359350997616625690e-04,8.783224939193547002e-04,2.890766729434310293e-05,1.807304455719081315e-04,2.857262331287606350e-04,4.575550506944310808e-04,1.039471875106084530e-04,5.493026078356858573e-04,2.667259854085199649e-04,3.384074744058347532e-04,4.036140076594389758e-05,4.443693606495307613e-04,8.375880652608211927e-05
1.544886794970266354e-03,2.814439755362870520e-03,4.348104817251315438e-03,2.052041917673087801e-03,3.718341146448057247e-03,2.677935137300821531e-03,3.424844235157244610e-03,1.919916626369542415e-03,1.353385984132962486e-04,2.999031859430137826e-03,2.950334449314106090e-03,3.111626915302667575e-03,4.797923478992272874e-03,5.125218688435532501e-03,2.619929945644414778e-03,4.368084589948901739e-03,2.737642081183468135e-03,6.395825516969255546e-03,3.365983792842267008e-03,4.191178067453555159e-03
1.339085882497050538e-03,3.821396896329850310e-04,2.500176946796608566e-04,7.190350826368123536e-04,1.191995905255812532e-03,1.551878971736658612e-04,4.520084889114332565e-04,1.329542232790293082e-03,3.914258637800525388e-03,2.285293535832895939e-04,2.658915907972072504e-04,1.855332381423690493e-03,1.301220652676982623e-03,1.463923251277376839e-04,2.207666852969881847e-03,1.433463549244911976e-03,7.393707640315474918e-04,3.423911433135210934e-04,5.237617361658856042e-04,3.323034174061200233e-04
1.143955481040320418e-04,1.952422701153099871e-04,1.890790173586211697e-04,5.021117102709464052e-04,7.040597291797699123e-05,7.155772560787107637e-05,1.141519682737195438e-04,9.975156079801340175e-05,1.660948275899990661e-04,1.384647093668244032e-04,1.422708893976510995e-04,3.642217009039205367e-04,3.220720186113342778e-04,3.021181242549483815e-04,4.633960388389049448e-04,2.528688666031220591e-04,4.837338556700092112e-04,3.026851883958153527e-04,4.483857214993267656e-05,2.863017985514736870e-05
1.902967605691607679e-05,8.829383466988660091e-04,1.751763110968824040e-05,4.687252078479332233e-04,1.737534871471628744e-04,2.149525986676240443e-04,4.844721918393336498e-05,1.611212077356501517e-05,1.243982176179507157e-04,2.054203634767373101e-04,4.706991988495461066e-06,1.516165671216296665e-04,1.042317848914675198e-04,1.105919030545703032e-04,1.630875358808689954e-04,1.973189476297232642e-04,1.158818425445551852e-04,6.758969529973849772e-06,3.527468723472767717e-05,8.359744965647075547e-05
1.775848168607015905e-05,2.300605996068805074e-04,4.088653640483289812e-04,5.882223971219118457e-05,3.282438357864354839e-04,5.166342226891780520e-04,7.881120549822744764e-04,7.736674450032777887e-06,7.865280210461237081e-04,3.844958622154935526e-04,1.445278910536060160e-04,2.152647255922389934e-05,3.034237195585799549e-05,1.042553070100355958e-03,5.152093505833459704e-04,7.531650567707532220e-05,5.091450269117702484e-04,1.446991145680272001e-03,3.363913153312823650e-04,6.748022747305894688e-04
6.506214047710442549e-04,5.485564377278052939e-05,3.130218879142478746e-05,5.139991487288633277e-04,3.820901900345500765e-04,5.507434356016297947e-05,1.322495561008596432e-04,7.174678077382779092e-04,1.128463367656916813e-05,5.070918326310261794e-04,6.886499487238411862e-04,1.147573002180715283e-03,1.292532534484629831e-03,7.372622942673506326e-06,6.308116438108132568e-04,8.900786106246301628e-04,3.645799417927484635e-04,1.108701822313003493e-04,1.233803761677906299e-04,2.151835270640087869e-04
1.422781383450398736e-04,3.595269749705380632e-06,4.029791137377519152e-05,1.213351496123935084e-04,2.578154475347983884e-04,9.047217597278516877e-05,1.290639719598110917e-04,2.952172999810424641e-05,1.919489607782529626e-04,1.712132333275066031e-05,1.306810163823454360e-04,3.950172881757331569e-05,1.541867527852604550e-04,1.427670967546347195e-06,8.844644376927975949e-05,1.811966480979995610e-04,4.314790490236257285e-04,7.688887108628372508e-05,4.808134965978651133e-06,9.588306961467504407e-05
6.867468534117507329e-05,9.003968468394100955e-05,1.951729324511695485e-04,2.332754722638228276e-05,6.085979475708686024e-07,2.351685059460472196e-04,1.528387782177388765e-05,2.257951107783272215e-05,1.693522190109368418e-05,2.276176711203993519e-04,1.891631308989829622e-05,1.682361735132171339e-05,7.508454186063213694e-09,1.361988913434201065e-04,1.845020521987698729e-04,3.304801171257062357e-05,2.402044436929756362e-04,3.888562451620898803e-05,2.454778597112822203e-06,1.177457879930997585e-04
