1.720607205357229744e-05,4.818974906465763268e-06,3.151785826911302082e-06,1.990420977927510609e-06,9.761190672334011211e-06,4.796189094309845881e-06,1.472244294037659104e-06,1.993007854895541864e-07,1.339934648794516462e-06,2.434843955976760553e-06
1.333210919226213224e-05,1.273323154420155190e-05,2.773728458147179506e-06,1.931823678103636173e-06,1.697218193080105790e-05,2.112046108791921840e-06,8.593973970659412212e-06,1.558366228361166034e-06,7.776742096230919644e-06,8.683962158654513363e-09
1.596093223570894633e-05,1.348180256405101236e-05,3.820077281297268041e-05,6.740427751387453471e-06,2.464138811371225016e-07,1.074278177587649565e-05,6.060465981322963821e-05,5.805872078950617594e-08,3.986714375087532845e-06,3.134526847570938212e-05
5.145101187132529918e-05,1.110347081968322334e-05,1.718314438462461218e-05,9.364022894630089471e-07,2.137393660860944979e-06,5.991685423495259225e-06,5.487710460266494595e-06,6.715737064417240501e-06,2.171522893796739410e-05,4.119463558127187689e-05
1.493117826686710171e-05,4.448558844428627743e-06,1.513396214052329331e-05,4.559859798907853537e-05,1.927328731358879019e-05,3.270885875180232688e-05,2.207890322825571577e-05,1.930287162765275405e-05,1.255867080804885707e-04,2.549501479999565235e-06
2.123836678128784245e-05,6.278468550782504024e-06,1.591030922091439233e-05,4.189918777989562308e-05,2.432373981941591125e-05,1.420303449058496156e-04,1.076709087558925524e-05,2.517858245509157548e-06,3.387674770801944729e-05,1.057356507030235172e-04
5.396588700568341715e-05,1.194565331071462127e-04,8.254039233296764681e-05,4.423435564688071669e-06,1.948027420814838249e-06,7.743288417283294425e-05,2.714025053115119138e-05,6.008407868192672653e-05,7.848032604967161718e-05,4.329401400319350478e-05
1.578669304192057332e-04,2.040782294441651444e-04,3.190953171599865943e-05,4.918660771755098486e-05,2.365459811650073878e-05,2.259130927399339271e-05,2.940664920845398298e-05,1.573788225816151107e-04,7.869444707760059668e-06,4.234363840431949295e-06
4.058251140942013428e-05,1.692445971663104071e-05,8.966576352308606105e-07,4.604687012151555581e-05,5.439734484489196182e-05,1.825827378007413267e-05,6.715929617373775514e-05,6.359575521813605145e-05,7.356540748096958467e-05,1.806376629350305390e-05
1.752689880315581495e-05,5.570634061383395350e-06,2.262965199009952982e-05,5.013505621122626127e-06,1.620057400840398739e-05,9.115388558774582199e-06,6.603119888125191126e-06,2.959319257447488204e-07,5.007847906718694400e-06,1.002618231408179526e-04
1.359569804475202403e-05,1.011910701472285586e-05,2.675381412647738372e-05,1.139244712332568790e-05,9.206243229181907157e-06,2.310884299459631505e-06,2.600264759432001957e-05,4.827236302687522983e-06,2.423837204259963316e-05,1.156755660486005240e-06
