6.785713552792326242e-01,3.690907671052826022e-01,8.551219624135775188e-02,1.768741477394043804e-01,5.294609076941855230e-01,3.085446998760302262e-01,3.238497302438437808e-01,1.039622900239193549e-02,5.858674829267383061e-02,9.930880486778087546e-02
4.463002798040165975e-01,1.041007288577098455e+00,2.223744379631771295e-01,1.309818691892393194e-01,1.482982181181400794e+00,1.842096330524045922e-01,1.155120199179774598e+00,4.608828676413186803e-02,3.432827389489064296e-01,2.656749534099277568e-02
1.445298081031332282e+00,1.468901814536987871e+00,2.550000600423250496e+00,9.454310890940400558e-01,1.615951988805503208e-03,3.706769608355978129e-01,5.307234957861335367e+00,4.851013728410347170e-02,1.173331093316464235e-01,1.886410777134901240e+00
3.813332514087476977e+00,9.130892721870935702e-01,9.238701125172485984e-01,1.394618120256324867e-01,1.203220900276737726e-01,4.191832786966432911e-01,7.536300607365645776e-01,5.283650760118775436e-01,1.805052563142706568e+00,2.202338285923272743e+00
8.737443875943308180e-01,3.772559458528751963e-01,1.276726997954841236e+00,3.455878445602852622e+00,1.438215970009054212e+00,2.583536487769672263e+00,2.061725038371179597e+00,1.952070085758725426e+00,7.943567658798808218e+00,1.308970915755781617e-01
2.504231867737185979e+00,4.315879012776781543e-01,1.487410320618989479e+00,4.239992214326876230e+00,1.120009417038646315e+00,1.325664443888489785e+01,1.033795900087791431e+00,5.521704620673849595e-01,1.672408874468747975e+00,8.123562032792273513e+00
4.517851724334204455e+00,9.972575576230260808e+00,5.454778322303313942e+00,6.464547617203171281e-01,1.978922122542375872e-01,6.633475086574267543e+00,3.560130698596854604e+00,6.344156843440867277e+00,5.288851279132212646e+00,3.592510027370213965e+00
1.455515517460371733e+01,1.770707465396936797e+01,2.290552054531044934e+00,4.796570122955650106e+00,2.369092970037919965e+00,2.085304589848946843e+00,2.906726185578457411e+00,1.219875837596202572e+01,5.272372680093766473e-01,4.479900970044504160e-01
2.598334351980116974e+00,1.075810999460686812e+00,5.817712947963636638e-02,2.878377842196785608e+00,5.157949521803200987e+00,1.392717937641528181e+00,5.035174368624392827e+00,4.256161079073844000e+00,6.070859053602694289e+00,1.378131942443830305e+00
1.634024217527850764e+00,4.994560813941866795e-01,1.315890424358756139e+00,8.675273574900629892e-02,1.783454375329423192e+00,9.648382441975473789e-01,6.987753768768601992e-01,3.340961717034737766e-02,3.981223941879735717e-01,7.154506664831640883e+00
1.295878828833161300e+00,7.349589041301115566e-01,1.470429230609192395e+00,6.056912734279243926e-01,9.484175359807019978e-01,5.086101745171148214e-02,2.418615308236747197e+00,4.404156506545431893e-01,1.603713870536217501e+00,7.705569667753778274e-02
2.768547916640093365e-01,5.965480442065828059e-01,3.400976554234306781e-01,5.257316812839656350e-01,5.728637827008524752e-01,7.277072556668641168e-01,2.672390494812061923e-01,1.894320467159368027e-01,1.776394019935092716e+00,3.519540960744178826e-02
5.344009800653545250e-01,2.819798802939125770e-01,6.188584223717049637e-01,2.873702871221763822e-01,1.922568404659778518e-01,2.546605282261036121e-02,3.963320328503063261e-01,7.496448099850432090e-02,2.478731599966619570e-01,2.605611278154784660e-01
8.340914551888159792e-03,2.424936764892187679e-01,1.785742412675408897e+00,2.324632522109495725e-01,6.061970586327584121e-01,5.867660723077956497e-01,3.396753578963716130e-02,3.053507819802690759e-02,7.058486061749613683e-01,2.991559147632500415e-01
6.251556922238564740e-01,5.947807074473709932e-02,8.730630463891445592e-01,1.786292137341927988e-01,4.090295460546052864e-01,1.195446320155671904e-03,3.907645115246174417e-01,4.659391263526253546e-01,1.735409124694013538e+00,2.997311294940709359e-01
2.467236916491810372e-01,1.517750442368062946e-01,1.259451599848853798e+00,4.889673994843999894e-01,9.581369468371811471e-02,7.310407436872603526e-01,2.113604307873640509e-01,2.081370625098898641e-01,3.681293782603933251e-01,1.850170331290740267e-01
6.346417930188407164e-01,9.922735567892346231e-02,1.156933040869163737e-01,3.665701437739243285e-01,3.176637452948965490e-01,1.685864080656332531e+00,2.013280759629737293e+00,2.178235966242016985e-01,4.708848265169631175e-01,3.088084744700262396e-01
1.026470908869018928e+00,4.101641875542827442e+00,9.740386024916346530e-01,8.789785349945886672e-01,2.349437482214411788e-01,1.389305803251902560e+00,2.248827283757099949e+00,1.837895005839130791e+00,5.904613042874936601e-01,4.875202351447860405e-01
5.895113388891531914e-01,1.658040614135734669e+00,3.029317816238152883e-02,9.172550067307603250e-01,3.052723539585152079e-01,3.322161051785204045e-01,1.694547651255396137e-01,3.775888083296007752e-02,6.694198826963495552e-01,1.672921609559892220e+00
3.055416801280986139e+00,2.536762820081239767e-01,9.188935470656012239e-01,6.167777369667472032e-01,9.684644959378596596e-01,4.814593583380408215e-01,5.490921184768814411e-01,2.081666414194366155e+00,2.015032181035059988e+00,1.592155845909036804e+00
5.163207635912639981e-01,3.476965402969551810e-01,2.132777935945640024e+00,9.861857347757907455e-01,1.243672751210055383e-01,9.095641366880914402e-01,2.672438941702764970e-01,9.390488566060922748e-02,1.343487869766455400e+00,3.979534630938698081e-01
1.178725856447939035e+00,3.113068147078181247e-01,6.945337556245186894e-01,5.834252748010784195e-01,1.899783482653513378e+00,7.329625709448084336e-02,4.387874295411177683e-01,1.247385194472671321e-01,3.033969923275262048e-01,1.275843833897451818e+00
1.164274466135847563e-01,8.019308438461556499e-01,1.846570591566685016e+00,3.539853982392815457e-01,3.260274348327371619e-01,1.000273972051584324e-02,5.034866945919581616e-01,9.130179173318071495e-01,9.488599810292499548e-01,5.505397468898899360e-01
1.922845251768418307e-01,4.536118990833832854e-01,3.592273411395371929e-02,3.419463418318698933e-01,2.059079212429634764e-01,2.816973059623142928e-01,3.142520183627212083e-01,2.627279463706769236e-01,3.320366019252689593e-01,5.861857655634186703e-02
6.527852215575119521e-02,5.510649440440320429e-02,3.980291469827636486e-01,6.335390878319779873e-02,1.325440024217641177e-01,5.970361172134319022e-02,2.139113741849535955e-01,7.526435737591596897e-02,2.299512706261953032e-01,1.968210891171696675e-01
8.098881272165840695e-02,1.109031668092250525e-02,5.622373094790170112e-02,1.540894635358288633e-01,2.706042629816047401e-02,3.258364082587187349e-01,6.424725152512181237e-02,6.945100761016394231e-02,1.168316103517780119e-01,2.013351030790242191e-01
9.555526789093857221e-02,1.400863991541010101e-01,2.129801313924544470e-01,6.588281459679667940e-02,1.781765280252450012e-01,1.535488927515106239e-01,1.020122965464275583e-01,3.369373728261674389e-02,3.940649090144828642e-02,3.784105217183975772e-02
9.686566422427855816e-02,2.785850576206312934e-01,7.045312711342661960e-02,1.077057938384836655e-01,3.070784169349413846e-03,2.621587823228160516e-02,2.734721289209537942e-02,4.719898799869097494e-02,5.450670867829401217e-02,8.625834133010087945e-02
1.348856817710770428e-01,2.332914567997612099e-01,1.628334501384322841e-01,1.774965502204288936e-04,4.932162085042407496e-02,2.873338993767691751e-01,1.673321904919225778e-01,1.011943539982011336e-01,1.650521898056692693e-01,8.418032226041538557e-02
8.300839439659737917e-02,3.220788973676787237e-02,1.848890276294835877e-02,3.564163056284342934e-01,3.779194242814345323e-02,2.605278236127199151e-02,2.473942625253284233e-01,1.284194692879215560e-01,2.468180421643682843e-01,3.046691186691430006e-02
1.676997050780781318e-01,9.316571370507745198e-03,3.595143695188610100e-01,4.630467722452271534e-02,4.281493731902042375e-03,3.666845123378523197e-02,2.382767706455641080e-02,4.578465959931762169e-02,4.982167492019957782e-03,9.280637135507345536e-02
1.494958463568129767e-02,8.792223496264571503e-02,1.525058272509965951e-01,1.272412792613986793e-02,5.639239007922793034e-02,5.453153374888414229e-02,1.045673614512485083e-02,1.502791387640040922e-02,6.184939695959209421e-02,1.482547609362265019e-02
9.557438605642629495e-03,2.416593624634157805e-02,3.142678682651030980e-02,1.924457957993445933e-03,1.146393753539004523e-02,3.454551785705124722e-02,2.869551961862064002e-02,2.653835275019012646e-02,1.487899843792061215e-02,7.064240014241511545e-02
2.007151340656575245e-02,3.879734718977922471e-03,8.067382423358094787e-03,8.378049684636009169e-04,8.306923326916662575e-02,8.398127403621629631e-04,2.221064537250886164e-02,3.693595184424851297e-02,3.410018199671088074e-02,2.809464043830060473e-02
2.108547071124320955e-03,3.553787364927218917e-02,7.594520803172503769e-03,8.246129325903907639e-03,3.737958935445465005e-03,1.011146250538667510e-02,3.144693226350998762e-03,2.173967228949913021e-03,1.444348066182764984e-02,1.184328270344768563e-02
2.952537518970457624e-03,1.777315150758299739e-02,4.484165700953543499e-02,4.230651535023732812e-02,8.686136990251495937e-03,3.062382611853411898e-03,5.056871585843344952e-02,9.142247411198468551e-03,4.850145585221056661e-03,7.603833683521808544e-03
1.336411666393057252e-02,4.797446339458593528e-03,8.325573553597986204e-03,5.706869560515811547e-03,1.305455517928711274e-03,7.205578008814812838e-04,3.115251456268848827e-05,5.736961614837127015e-03,1.477444470554434893e-03,1.233371068091495409e-02
8.520499541250432015e-04,1.041937935408111283e-02,5.689475321849870367e-04,1.116900460587528891e-02,6.671112397093734072e-04,1.154289173006962585e-02,2.152255372367325656e-02,1.466190926668997294e-02,4.120815887115306456e-03,7.974508498262653303e-03
4.077619454229223887e-03,7.355420121635121433e-02,1.822157961558982207e-03,1.084479506261451336e-02,5.417306416652348244e-03,7.563499412820004313e-03,3.476245861202426068e-02,2.388321568214061847e-03,5.788047090849731541e-03,9.755260426887336217e-03
4.972978540739734533e-03,1.019939466591207426e-02,3.835942714736516237e-03,2.855292585885386807e-03,5.276907295602307341e-03,6.588051435163250202e-03,7.257382648509683176e-03,1.953217936108469534e-03,1.626174789447873761e-02,9.764733241581210815e-04
1.039562611707244531e-02,1.393360887499640356e-02,7.011282234270211494e-03,5.357692673344785148e-03,2.713822278763467887e-03,1.072283957480078993e-02,4.622866451677277826e-03,9.711634261137382790e-03,1.364316535291886087e-03,5.853027485961392884e-04
