2.463352191719293122e-02,7.807243300128714585e-03,2.880525382975419272e-03,6.559638792949167713e-03,1.477301363949439471e-02,6.167336539036532249e-03,5.166853815187982986e-03,1.946052295798963647e-04,1.904359390594180914e-03,1.753476666913836562e-03
2.180770004505898016e-02,2.136581740658980225e-02,4.710477286241357246e-03,4.021060440124723905e-03,2.169961295238934454e-02,4.866024736161720168e-03,1.613161794120701598e-02,9.406307627652535450e-04,1.179041120219288981e-02,4.025785290824295676e-04
1.540732515093895527e-02,2.231091812760623364e-02,4.275075131069770717e-02,1.626052227430527589e-02,1.593486236740949838e-03,8.239751491107845383e-03,1.157797602066045206e-01,2.962816204794789586e-04,2.275479567732197148e-03,3.983832349934601780e-02
6.271033271522247210e-02,1.773179596344207076e-02,1.493981088162988149e-02,3.250757060457025189e-03,1.710109571089355081e-03,1.017744689861243071e-02,8.356640118537818698e-03,1.043381047429213677e-02,3.161888333670658663e-02,4.183803242185912125e-02
1.067329192048310782e-02,7.165525005067924225e-03,1.309417183218418261e-02,5.488273327504479548e-02,3.436672167018611085e-02,3.423519866758956143e-02,4.040114810927906974e-02,3.660944664124250736e-02,1.284271014276972822e-01,2.088050515766891584e-03
3.554741078656185882e-02,9.091280003235566523e-03,2.171109061312427244e-02,6.862885792578841959e-02,2.452226983447874237e-02,2.136430892748751587e-01,2.083824813772681278e-02,1.207568695815965445e-02,3.323614651005395854e-02,1.268409731572403831e-01
7.020345128840323190e-02,1.413194089416143773e-01,8.163669456374429700e-02,9.533075420579980794e-03,6.566253467094917626e-03,1.178400197651029296e-01,4.687082930625810495e-02,1.135832403927632267e-01,8.361981908570705058e-02,6.218150435238785356e-02
2.539683036681565365e-01,2.900743858117958429e-01,3.490829810428910246e-02,7.760692923257116183e-02,2.907573213948958651e-02,2.715111651983440066e-02,3.633085016200231221e-02,1.918238499325204682e-01,6.356723798610464105e-03,4.731288644921892959e-03
4.680062504985327276e-02,1.923135396307781853e-02,1.721211583659742984e-03,4.702300123644825164e-02,7.100589986862206049e-02,2.280552226436775159e-02,8.207105915663608087e-02,6.889385152105992338e-02,9.399933261128416706e-02,1.922110383677085033e-02
2.428249805482442930e-02,9.620719475204762491e-03,1.833054639797218263e-02,1.728822479590651348e-03,2.708440067872260743e-02,1.927812453724601915e-02,1.543417614503138705e-02,8.709371100411801743e-04,6.498083664709257239e-03,1.072783827951572372e-01
1.398927113517769646e-02,1.236214816173149093e-02,2.124610745266648087e-02,7.235652238189638555e-03,1.464416247732998159e-02,7.034688829508145211e-04,3.373545294098345693e-02,6.504577589270975867e-03,2.184368836222998905e-02,1.324387118759990344e-03
