,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN
0,670.0556721704743,172.81399024065502,,,,,,,233.26639426147221,234.6186745422841,0.25790989826392813,0.3481298703223648,626.860497646931,98.87057168205739,0.15772340425531908,160.0494887609185,546.8357532664717,760.2350716143629,64.77272727272727,84.0909090909091,400.1237219022963,1267.058452690605,9.777777777777779,234.375
