,time,sample_rate,Red,Green,Blue
0,0.0,71.1960896928673,21.690912869262718,0.0868476956896384,1.7325022147791258
1,0.0132989018776948,71.1960896928673,21.739195427940302,0.08707352309118874,1.7371376961784253
2,0.0265978037553896,71.1960896928673,21.78171975282851,0.087271020241638,1.741256207837068
3,0.0398967056330844,71.1960896928673,21.81404573827339,0.08741851907745238,1.7444451515244264
4,0.0531956075107792,71.1960896928673,21.83400709686139,0.08750479395790167,1.7464773680349102
5,0.066494509388474,71.1960896928673,21.841811864383597,0.08752973013627623,1.7473235752697704
6,0.0797934112661688,71.1960896928673,21.839660915589345,0.0875027908406147,1.7471263242710469
7,0.0930923131438636,71.1960896928673,21.831102206622877,0.0874402237892536,1.7461524345972574
8,0.1063912150215584,71.1960896928673,21.820218471285543,0.0873615006918404,1.7447318522893849
9,0.1196901168992532,71.1960896928673,21.81073397604381,0.08728539502248292,1.7431893981721116
10,0.132989018776948,71.1960896928673,21.80523273844232,0.08722643587095609,1.7417829870160095
11,0.1462879206546428,71.1960896928673,21.804776566197553,0.08719280970346022,1.7406687938314025
12,0.1595868225323377,71.1960896928673,21.809060921447532,0.08718630584385162,1.7399040019074556
13,0.1728857244100325,71.1960896928673,21.816922667990067,0.08720379354089407,1.7394754911660055
14,0.1861846262877273,71.1960896928673,21.82688205656529,0.08723918540164584,1.739333128548539
15,0.1994835281654221,71.1960896928673,21.837530335421672,0.08728517580684873,1.7394145144428272
16,0.2127824300431169,71.1960896928673,21.847727310860357,0.08733450727807837,1.7396582920340369
17,0.2260813319208117,71.1960896928673,21.856641454157725,0.08738074693474265,1.740007884128501
18,0.2393802337985065,71.1960896928673,21.863687409844896,0.08741865509035737,1.7404092056067277
19,0.2526791356762013,71.1960896928673,21.868419620034523,0.08744427602720786,1.7408062822055201
20,0.2659780375538961,71.1960896928673,21.87043341416018,0.08745489193137879,1.7411382299590301
21,0.279276939431591,71.1960896928673,21.869311005926424,0.08744896404611555,1.7413400313879621
22,0.2925758413092857,71.1960896928673,21.86463219453228,0.08742614612230187,1.7413481979448329
23,0.3058747431869806,71.1960896928673,21.856050819168345,0.08738740181830454,1.7411109128115558
24,0.3191736450646754,71.1960896928673,21.843420738546676,0.08733519794746918,1.7406008482048045
25,0.3324725469423702,71.1960896928673,21.82694178855318,0.08727369193079056,1.7398279127529919
26,0.345771448820065,71.1960896928673,21.807288953500827,0.08720880255932849,1.7388488851886894
27,0.3590703506977598,71.1960896928673,21.78568821390601,0.08714805706785579,1.7377711398197337
28,0.3723692525754546,71.1960896928673,21.76391082720537,0.08710013953577218,1.7367484473881876
29,0.3856681544531494,71.1960896928673,21.744172757020205,0.08707412110783795,1.7359681422820803
30,0.3989670563308442,71.1960896928673,21.728941292559156,0.08707842549114023,1.7356305483954932
31,0.412265958208539,71.1960896928673,21.720663740284113,0.08711965681742066,1.7359230984825749
32,0.4255648600862338,71.1960896928673,21.72145039910499,0.08720147092764699,1.736992759969349
33,0.4388637619639287,71.1960896928673,21.732762510241837,0.08732369082918894,1.73892096109156
34,0.4521626638416234,71.1960896928673,21.75515924179846,0.08748184588173893,1.741705072233325
35,0.4654615657193183,71.1960896928673,21.788145416031746,0.08766725485125976,1.7452496566214364
36,0.4787604675970131,71.1960896928673,21.830145396154197,0.08786768679974287,1.7493693122625629
37,0.4920593694747079,71.1960896928673,21.878611265049418,0.08806853800102367,1.7538032289192058
38,0.5053582713524027,71.1960896928673,21.930254436019542,0.08825437629583548,1.7582398662365966
39,0.5186571732300975,71.1960896928673,21.981372105596623,0.08841064197615155,1.7623486941417967
40,0.5319560751077923,71.1960896928673,22.02822667163904,0.08852526652950475,1.7658149253927682
41,0.5452549769854872,71.1960896928673,22.06742930378408,0.0885899753382146,1.768372736916743
42,0.558553878863182,71.1960896928673,22.096279158305038,0.08860107691182147,1.7698325043127532
43,0.5718527807408768,71.1960896928673,22.11301679940623,0.08855964690070725,1.7700980800682575
44,0.5851516826185715,71.1960896928673,22.116962978979757,0.08847117090636358,1.769172304985806
45,0.5984505844962664,71.1960896928673,22.10853158497832,0.08834477293667369,1.767152384602946
46,0.6117494863739612,71.1960896928673,22.089125356062855,0.08819211570969754,1.7642176441342179
47,0.625048388251656,71.1960896928673,22.060937302572963,0.08802607898136587,1.760610367520719
48,0.6383472901293508,71.1960896928673,22.026687550736167,0.08785940060379827,1.7566106713320175
49,0.6516461920070457,71.1960896928673,21.989329784095176,0.08770347466347932,1.7525086566013828
50,0.6649450938847404,71.1960896928673,21.951763482058475,0.08756744267132775,1.7485778027439562
51,0.6782439957624352,71.1960896928673,21.916583735815625,0.0874576453113919,1.7450526355376181
52,0.69154289764013,71.1960896928673,21.885890939687254,0.08737743935867566,1.7421125847013936
53,0.7048417995178249,71.1960896928673,21.86117183018301,0.0873273332269808,1.7398729040516454
54,0.7181407013955197,71.1960896928673,21.843253126010133,0.08730536255092176,1.7383825732698142
55,0.7314396032732144,71.1960896928673,21.832320592544804,0.08730761589462951,1.7376283473747849
56,0.7447385051509092,71.1960896928673,21.827990463779496,0.08732882704393169,1.7375436112608285
57,0.7580374070286041,71.1960896928673,21.829416950717356,0.0873629677997665,1.7380204348631925
58,0.7713363089062989,71.1960896928673,21.83541880061651,0.08740379619793086,1.7389231789579616
59,0.7846352107839937,71.1960896928673,21.844609110386354,0.08744533351156583,1.7401021310367346
60,0.7979341126616885,71.1960896928673,21.85551538456226,0.08748225610574677,1.7414059163682971
61,0.8112330145393833,71.1960896928673,21.86668074833523,0.0875101952846865,1.7426917974057066
62,0.8245319164170781,71.1960896928673,21.876741862372253,0.08752594204955806,1.743833409056107
63,0.8378308182947729,71.1960896928673,21.884483931770664,0.08752755716367767,1.7447259308569154
64,0.8511297201724677,71.1960896928673,21.8888775981298,0.08751439228189574,1.7452891069230634
65,0.8644286220501626,71.1960896928673,21.88910566834962,0.08748703537927126,1.745468822520467
66,0.8777275239278574,71.1960896928673,21.88458879518823,0.08744720287739159,1.7452380634179996
67,0.8910264258055521,71.1960896928673,21.87501784400772,0.08739760819085672,1.7445979418651338
68,0.9043253276832468,71.1960896928673,21.860396687700145,0.08734182788462933,1.7435790819308745
69,0.9176242295609418,71.1960896928673,21.841093138742224,0.08728416227441727,1.7422431854320088
70,0.9309231314386366,71.1960896928673,21.817888880778625,0.08722947883872222,1.7406841564081945
71,0.9442220333163314,71.1960896928673,21.792013370719356,0.08718303670225254,1.7390277429960515
72,0.957520935194026,71.1960896928673,21.765143602665653,0.08715028178414898,1.7374283994200375
73,0.970819837071721,71.1960896928673,21.739353528610888,0.08713657997672226,1.7360621888286316
74,0.9841187389494158,71.1960896928673,21.717004149403515,0.08714685541509748,1.7351150770721588
75,0.9974176408271106,71.1960896928673,21.70057142200129,0.08718512536387932,1.7347668100954554
76,1.0107165427048057,71.1960896928673,21.692413299745617,0.08725395814604306,1.7351715726846135
77,1.0240154445825005,71.1960896928673,21.69449321513447,0.08735391764560085,1.73643758675251
78,1.037314346460195,71.1960896928673,21.708101757691225,0.08748308817195968,1.7386084951988576
79,1.0506132483378898,71.1960896928673,21.73362630566218,0.08763678682573936,1.741649604198261
80,1.0639121502155846,71.1960896928673,21.770407874825313,0.08780756052676053,1.7454417224984222
81,1.0772110520932794,71.1960896928673,21.816711571850288,0.08798553085751495,1.7497844580877944
82,1.0905099539709744,71.1960896928673,21.869823800068147,0.08815909733246088,1.7544095437913396
83,1.1038088558486692,71.1960896928673,21.926272266162318,0.08831594871706956,1.7590032834632605
84,1.117107757726364,71.1960896928673,21.982146653219587,0.08844427443801825,1.7632357973836432
85,1.1304066596040587,71.1960896928673,22.033482403908977,0.08853402497318758,1.7667936336190035
86,1.1437055614817535,71.1960896928673,22.076660043294968,0.08857804819195401,1.7694116816238181
87,1.1570044633594485,71.1960896928673,22.108769535524715,0.08857293279312593,1.7709001685125245
88,1.170303365237143,71.1960896928673,22.127893729757087,0.08851943185592924,1.7711628838717948
89,1.1836022671148378,71.1960896928673,22.133275748469096,0.08842241290908152,1.7702044507917885
90,1.1969011689925328,71.1960896928673,22.125350480418295,0.0882903446837152,1.7681271525314963
91,1.2102000708702276,71.1960896928673,22.105641188149455,0.08813437421332987,1.765118889598219
92,1.2234989727479224,71.1960896928673,22.076545138173962,0.08796710308233553,1.7614331184692433
93,1.2367978746256172,71.1960896928673,22.04104409028083,0.08780122849817971,1.75736222205633
94,1.250096776503312,71.1960896928673,22.00237479621188,0.0876482342816583,1.7532076147591205
95,1.2633956783810067,71.1960896928673,21.96369463841179,0.08751729633379252,1.7492505189869272
96,1.2766945802587015,71.1960896928673,21.927778980100054,0.08741452336801793,1.7457267023527332
97,1.2899934821363963,71.1960896928673,21.89678096569289,0.08734259684943065,1.7428075481528118
98,1.3032923840140913,71.1960896928673,21.872073047625392,0.08730081445502005,1.7405888698002971
99,1.316591285891786,71.1960896928673,21.854178269898977,0.08728548993931487,1.7390879402934019
100,1.3298901877694809,71.1960896928673,21.842790094282492,0.08729062680954998,1.7382484118324655
101,1.3431890896471756,71.1960896928673,21.836872611425747,0.08730876680008438,1.7379521954993948
102,1.3564879915248704,71.1960896928673,21.834828208833645,0.08733191488655781,1.7380369445951953
103,1.3697868934025652,71.1960896928673,21.834716442494123,0.0873524547327728,1.7383174819548834
104,1.38308579528026,71.1960896928673,21.834505139769995,0.08736398462293221,1.7386092694000033
105,1.3963846971579548,71.1960896928673,21.832332101167783,0.08736201774390565,1.7387518042220875
106,1.4096835990356498,71.1960896928673,21.82675322018743,0.08734449903243502,1.7386296628972413
107,1.4229825009133446,71.1960896928673,21.816951116862466,0.08731209492914367,1.7381888675157526
108,1.436281402791039,71.1960896928673,21.802878657120367,0.08726821702372546,1.7374464249239527
109,1.449580304668734,71.1960896928673,21.78531522723365,0.08721875341975667,1.7364913733103196
