,time,Red,Green,Blue
0,0.0,-14.178152428744772,-0.048709307854715826,-0.9917477316649184
1,0.0132989018776948,-14.038359942090288,-0.05222469483177371,-1.02401345416457
2,0.0265978037553896,-13.928078035169422,-0.055568563823921946,-1.057231198450785
3,0.0398967056330844,-13.878224269576325,-0.05861323747585131,-1.0928188657590656
4,0.0531956075107792,-13.914595885179233,-0.06127181028262526,-1.1322393721652162
5,0.066494509388474,-14.056190132971114,-0.06351695296925775,-1.17688900004341
6,0.0797934112661688,-14.313957633503655,-0.06539177391329845,-1.2278654349642992
7,0.0930923131438636,-14.689684838049914,-0.06700517381914281,-1.285633625865941
8,0.1063912150215584,-15.174896808790752,-0.06850732261012775,-1.3496639994330746
9,0.1196901168992532,-15.7501023451957,-0.07004820356270784,-1.4181665150690745
10,0.132989018776948,-16.385106526300927,-0.07173047634107686,-1.4880559760574994
11,0.1462879206546428,-17.04117158876698,-0.07357269139825692,-1.5552373978681517
12,0.1595868225323377,-17.675365366779186,-0.07549698164245833,-1.615201881978319
13,0.1728857244100325,-18.246647079587497,-0.0773470808136209,-1.6638118889063704
14,0.1861846262877273,-18.72247999968385,-0.07893157410600354,-1.6980803289955677
15,0.1994835281654221,-19.08440639792095,-0.08007854654362775,-1.7167431922579188
16,0.2127824300431169,-19.33122950741799,-0.0806846226304201,-1.720488360258433
17,0.2260813319208117,-19.479086871033008,-0.08074424169429127,-1.711801642943926
18,0.2393802337985065,-19.558450785141797,-0.08035184284013319,-1.6944833553712544
19,0.2526791356762013,-19.608648739914084,-0.07967742638721785,-1.672945485847608
20,0.2659780375538961,-19.67073029265598,-0.07892224643109236,-1.6514145342640865
21,0.279276939431591,-19.779502508548713,-0.07826499397268248,-1.6331522361345774
22,0.2925758413092857,-19.95552409151289,-0.07780978284509037,-1.6197866889337804
23,0.3058747431869806,-20.19797182898492,-0.07754629872081649,-1.610835073317743
24,0.3191736450646754,-20.479602813299685,-0.07733053116243496,-1.6034989533676605
25,0.3324725469423702,-20.74536297755383,-0.07689214624792276,-1.592814411636106
26,0.345771448820065,-20.916214997841806,-0.07587160215609798,-1.5722238290874273
27,0.3590703506977598,-20.89914411654291,-0.0738857433096693,-1.5345843255213611
28,0.3723692525754546,-20.602913588357893,-0.0706141689398875,-1.473530626517932
29,0.3856681544531494,-19.957227129559154,-0.06589081889122154,-1.3849823111309636
30,0.3989670563308442,-18.931163839012363,-0.05977855297731556,-1.2684706374684833
31,0.412265958208539,-17.54591936793549,-0.05260287214556751,-1.1279176410047296
32,0.4255648600862338,-15.87764334231154,-0.044927475787937994,-0.9715758537238404
33,0.4388637619639287,-14.048545702831541,-0.03746917340655077,-0.8110332997237073
34,0.4521626638416234,-12.20776867960343,-0.030968630060050333,-0.6594516154286251
35,0.4654615657193183,-10.506601329626402,-0.026049244831222583,-0.5294409261458177
36,0.4787604675970131,-9.074267959404866,-0.023102106121087835,-0.4310893916185373
37,0.4920593694747079,-8.000109552418191,-0.022227491698540717,-0.3706101796583774
38,0.5053582713524027,-7.325700639003238,-0.02324562201205061,-0.34986662890318476
39,0.5186571732300975,-7.047261915240518,-0.025768281009090958,-0.3667676775138502
40,0.5319560751077923,-7.125876775104153,-0.029306008419288456,-0.41628821917277653
41,0.5452549769854872,-7.501395367784679,-0.03337804396539222,-0.4917391286338705
42,0.558553878863182,-8.105794752186258,-0.03759563888214596,-0.5859207419927538
43,0.5718527807408768,-8.872945854134093,-0.04170158572572885,-0.6919217318373984
44,0.5851516826185715,-9.743661548840818,-0.04556494891818876,-0.8035104169951327
45,0.5984505844962664,-10.666793219228877,-0.04914415201899835,-0.915227804712353
46,0.6117494863739612,-11.598299426636736,-0.05243903758867834,-1.0223677701372058
47,0.625048388251656,-12.500307291008717,-0.05545138188864095,-1.121001842987175
48,0.6383472901293508,-13.341399644016652,-0.05816535397828983,-1.2081078716825164
49,0.6516461920070457,-14.098215198031635,-0.06054893233521523,-1.2817561108985944
50,0.6649450938847404,-14.757524219265985,-0.0625690414317819,-1.3412477708477586
51,0.6782439957624352,-15.317597660634007,-0.06420992832884971,-1.3871097521592763
52,0.69154289764013,-15.787950178209906,-0.06548601615899959,-1.4209076657456663
53,0.7048417995178249,-16.187169958303347,-0.06644499280404352,-1.4449095387808943
54,0.7181407013955197,-16.539220062720215,-0.06716153117264943,-1.461680024744853
55,0.7314396032732144,-16.869045177325788,-0.06772492459188129,-1.4736937811452302
56,0.7447385051509092,-17.198434548072612,-0.06822455390998337,-1.483033093613053
57,0.7580374070286041,-17.542914538289352,-0.06873612136959102,-1.4911978685705511
58,0.7713363089062989,-17.910102053744243,-0.06931015004678971,-1.4990250847501057
59,0.7846352107839937,-18.299594760268665,-0.06996336841567109,-1.50670033647264
60,0.7979341126616885,-18.704217113236876,-0.07067365890434214,-1.5138456101158548
61,0.8112330145393833,-19.112310307123536,-0.07137986027844474,-1.5196752643587998
62,0.8245319164170781,-19.5106892975229,-0.07198800017852017,-1.523213187929355
63,0.8378308182947729,-19.88779650658104,-0.072384718664861,-1.5235493850457078
64,0.8511297201724677,-20.236417723229263,-0.0724566195283746,-1.5200860485589995
65,0.8644286220501626,-20.555158869659895,-0.07211178784480354,-1.5126961377404675
66,0.8777275239278574,-20.84786591271413,-0.07129791663024906,-1.501711595551382
67,0.8910264258055521,-21.12045151281372,-0.07001129926768487,-1.4876876509021346
68,0.9043253276832468,-21.375221817443066,-0.06829254901970126,-1.4709539134679173
69,0.9176242295609418,-21.603689211010014,-0.0662079478391186,-1.45104696181042
70,0.9309231314386366,-21.779791749955955,-0.0638194350154447,-1.426197469444174
71,0.9442220333163314,-21.856085962350907,-0.06115107686344944,-1.3930879644526155
72,0.957520935194026,-21.765456473423754,-0.0581643404187212,-1.3470775952376635
73,0.970819837071721,-21.429908053823148,-0.05475619549039147,-1.2829923655480764
74,0.9841187389494158,-20.776084482664157,-0.05079001103910339,-1.1964127724446607
75,0.9974176408271106,-19.754743867977734,-0.0461582405041368,-1.085198184895445
76,1.0107165427048057,-18.359344235628477,-0.040860918059545934,-0.9508372769585454
77,1.0240154445825005,-16.638080993089265,-0.035071851922071844,-0.79917681694187
78,1.037314346460195,-14.694768243134419,-0.029162553814689934,-0.6401967123925526
79,1.0506132483378898,-12.676793438463662,-0.023665656131708082,-0.4867510069272632
80,1.0639121502155846,-10.752162982176337,-0.019181020556936105,-0.3525068479806478
81,1.0772110520932794,-9.081066837267784,-0.016249550285243233,-0.2495760223500708
82,1.0905099539709744,-7.789147681989147,-0.015232183216704097,-0.18644638690143225
83,1.1038088558486692,-6.949104018304458,-0.016229882977968516,-0.16673730757746705
84,1.117107757726364,-6.574621484905182,-0.01906649947276137,-0.18905191761281537
85,1.1304066596040587,-6.6269063580908645,-0.023336455625385225,-0.24786871002344898
86,1.1437055614817535,-7.030601233370892,-0.028500533404575295,-0.33512047233341946
87,1.1570044633594485,-7.693715108554471,-0.034001045423445654,-0.4419487832005512
88,1.170303365237143,-8.525950154357028,-0.039365079320772274,-0.5601452721807553
89,1.1836022671148378,-9.451297116315452,-0.044271126912900166,-0.6829749405089584
90,1.1969011689925328,-10.413258299235721,-0.04856757268861202,-0.8053384389744721
91,1.2102000708702276,-11.373559335389304,-0.052246759016435856,-0.9234606237150846
92,1.2234989727479224,-12.306913169404597,-0.05539073587811005,-1.034408241141075
93,1.2367978746256172,-13.194925001783997,-0.05811055667776133,-1.1357164061018221
94,1.250096776503312,-14.021669593574021,-0.060498825575604875,-1.225278803427852
95,1.2633956783810067,-14.772244868130675,-0.06260682949319632,-1.3015003359217308
96,1.2766945802587015,-15.434229880034163,-0.06444687557838051,-1.363589983805049
97,1.2899934821363963,-16.00090657384537,-0.0660117021107258,-1.4118241481547429
98,1.3032923840140913,-16.474614379855975,-0.06729888491343676,-1.4476390569228452
99,1.316591285891786,-16.868726487809354,-0.06832941279809403,-1.4734883503057683
100,1.3298901877694809,-17.20728673278505,-0.06915428692346794,-1.4924884636776607
101,1.3431890896471756,-17.522042875808847,-0.06984840181965504,-1.5079335958712252
102,1.3564879915248704,-17.847208991187017,-0.0704948055880666,-1.522776007886699
