,time,Red,Green,Blue
0,0.0,-1.7104164842199856,-0.19290143059555076,-0.2932337255523835
1,0.0132930274477946,-1.6887798262996339,-0.19105754872537128,-0.29188595834297515
2,0.0265860548955893,-1.6679718293309906,-0.189177061827585,-0.29128415184682926
3,0.0398790823433839,-1.64859040459009,-0.18728905186457023,-0.29206635776779555
4,0.0531721097911786,-1.630948865431438,-0.18549427433741464,-0.2946000280558002
5,0.0664651372389732,-1.6150268568789898,-0.1839703162591637,-0.29895793413720895
6,0.0797581646867679,-1.6005077565990393,-0.18294751561262193,-0.3049723942897251
7,0.0930511921345625,-1.5868838271243586,-0.18265873789336654,-0.31233939497983765
8,0.1063442195823572,-1.5735928773217869,-0.1832753892763506,-0.3207300967081643
9,0.1196372470301518,-1.5601470697963002,-0.18484897148538743,-0.32987056249661484
10,0.1329302744779465,-1.5462232416967767,-0.18727862505435378,-0.3395689234551279
11,0.1462233019257411,-1.5316979773014041,-0.1903185844837069,-0.3496940243903206
12,0.1595163293735358,-1.5166241331623858,-0.19362658431948573,-0.36012968397581313
13,0.1728093568213305,-1.5011570988545566,-0.19683969927144823,-0.37073526070999463
14,0.1861023842691251,-1.4854496351692308,-0.19965403918721314,-0.3813341228527498
15,0.1993954117169198,-1.4695430080141396,-0.20188361021399476,-0.39173257571588277
16,0.2126884391647144,-1.4532858124039694,-0.20348184309374026,-0.4017533698589894
17,0.2259814666125091,-1.436306638613974,-0.2045229660867895,-0.4112600058792398
18,0.2392744940603037,-1.4180522753886131,-0.20515374271651207,-0.4201547345699095
19,0.2525675215080984,-1.3978834766724249,-0.20553410321925888,-0.42835052273755214
20,0.265860548955893,-1.3752016572205326,-0.2057856979184443,-0.435735525042796
21,0.2791535764036877,-1.3495682418416324,-0.20596152001302032,-0.44215739461810527
22,0.2924466038514823,-1.3207784101929079,-0.20604093045826005,-0.44744877116259674
23,0.305739631299277,-1.2888649716886746,-0.2059465704256112,-0.45149708984288195
24,0.3190326587470717,-1.25403424302762,-0.20557533191477292,-0.4543403373146718
25,0.3323256861948663,-1.216566703273646,-0.20483513936392794,-0.4562556493370934
26,0.345618713642661,-1.176739391209238,-0.20368130086717826,-0.45780556773241826
27,0.3589117410904556,-1.1348334265986242,-0.20214850113141378,-0.45981653437754333
28,0.3722047685382503,-1.0912728379356433,-0.20037563385344337,-0.4632802353565157
29,0.3854977959860449,-1.0469016973705536,-0.19862037208132263,-0.46918497393176395
30,0.3987908234338396,-1.0033540261629363,-0.19725947675187666,-0.4782989866540905
31,0.4120838508816343,-0.9634189645195359,-0.19677052826405073,-0.4909414478924988
32,0.4253768783294289,-0.9312691143499682,-0.19769188426655257,-0.5067903956047569
33,0.4386699057772236,-0.9124184061224733,-0.20056040192001437,-0.5247859458260086
34,0.4519629332250182,-0.9133160265386672,-0.2058304119537316,-0.5431827666121462
35,0.4652559606728129,-0.9405616881703651,-0.21378196384482032,-0.5597787477620574
36,0.4785489881206075,-0.9998286958446253,-0.2244309214167664,-0.5722967928581956
37,0.4918420155684022,-1.0946794240462177,-0.23745750776188188,-0.578837901276511
38,0.5051350430161968,-1.2255243615449851,-0.25217230076722275,-0.578281765698885
39,0.5184280704639915,-1.3889857174184292,-0.2675375388072548,-0.5705101508235807
40,0.5317210979117861,-1.577866209758443,-0.2822548532797327,-0.5563764689970505
41,0.5450141253595808,-1.7817995752063571,-0.2949176852524102,-0.5374274544543949
42,0.5583071528073754,-1.988500138957364,-0.3042097381086552,-0.5154666474491177
43,0.5716001802551701,-2.1853777252291744,-0.30911424734095866,-0.4920984209048643
44,0.5848932077029647,-2.3611866429126436,-0.30908841622639976,-0.4683858694450662
45,0.5981862351507594,-2.5073666531283423,-0.3041586661834045,-0.44470366804059247
46,0.6114792625985541,-2.6188173832576114,-0.29490808406220076,-0.42079628113955814
47,0.6247722900463487,-2.694001796175829,-0.28235496848566505,-0.395993611776142
48,0.6380653174941434,-2.7344502125158368,-0.26775230552783313,-0.36950774740663034
49,0.651358344941938,-2.7438775890309866,-0.25236090310355974,-0.3407345897824334
50,0.6646513723897327,-2.727190731896079,-0.2372543882496912,-0.30949962764424316
51,0.6779443998375273,-2.6896357755398594,-0.2231999113463144,-0.2762049657731915
52,0.691237427285322,-2.636238617122552,-0.2106303717092516,-0.2418507384809453
53,0.7045304547331166,-2.5715634458780485,-0.199694012423063,-0.20792224040591067
54,0.7178234821809113,-2.499704357730167,-0.19034684012422767,-0.17615916926666608
55,0.731116509628706,-2.424368585093252,-0.18244865575315639,-0.1482528740488262
56,0.7444095370765006,-2.348919704690138,-0.17583339443041843,-0.1255408729519913
57,0.7577025645242953,-2.2763105718405545,-0.17034224736186138,-0.10877303961786268
58,0.7709955919720899,-2.2089147502179363,-0.16582527394351088,-0.09800575871554476
59,0.7842886194198846,-2.1483256937994155,-0.16212766578217233,-0.09264486054496117
60,0.7975816468676792,-2.09521307735204,-0.1590784068080623,-0.0916184806243317
61,0.8108746743154739,-2.0493052261844382,-0.1564935188976934,-0.09363058702456996
62,0.8241677017632686,-2.0095221937050263,-0.15419714198759962,-0.09743254575631323
63,0.8374607292110632,-1.974237372718103,-0.15205516294376742,-0.10205403612185142
64,0.8507537566588579,-1.9416124050044894,-0.15001052646830693,-0.10695067989063606
65,0.8640467841066525,-1.90993601727033,-0.14810766904383846,-0.1120470481375199
66,0.8773398115544472,-1.8778998920126218,-0.1464954158200512,-0.11767502649993115
67,0.8906328390022418,-1.844759189802199,-0.145402376454073,-0.12442639226523884
68,0.9039258664500364,-1.8103487293109048,-0.1450855899297542,-0.13295401131870302
69,0.9172188938978312,-1.7749559571223275,-0.1457609976639431,-0.14376684700506034
70,0.9305119213456258,-1.7390847907247746,-0.1475316644903392,-0.15706690541188867
71,0.9438049487934204,-1.703172987917793,-0.15033399077145218,-0.17266798796636798
72,0.9570979762412152,-1.6673410169437253,-0.15392080839257052,-0.1900160939108629
73,0.9703910036890098,-1.63124570777585,-0.15789203042005423,-0.20830384240801142
74,0.9836840311368044,-1.5940860003878239,-0.16177000313088918,-0.2266449451750906
75,0.9969770585845992,-1.5547665460955018,-0.16510219675242235,-0.24425894573318044
76,1.0102700860323937,-1.5121794282160983,-0.16756380205468877,-0.26061702149385
77,1.0235631134801884,-1.4655291308868827,-0.16903134676097004,-0.2755159411130968
78,1.036856140927983,-1.4146126033360182,-0.16960656481344374,-0.28907195699147875
79,1.0501491683757775,-1.3599783794641291,-0.16958465459489233,-0.30164903237278173
80,1.0634421958235722,-1.3029203789309072,-0.16937739294186485,-0.3137484772352406
81,1.076735223271367,-1.2453018701983127,-0.16941368137340573,-0.3258885762840191
82,1.0900282507191617,-1.1892424306410847,-0.17004430022537192,-0.3384976598906421
83,1.1033212781669564,-1.1367292974342043,-0.17147346461863358,-0.3518377156530517
84,1.1166143056147508,-1.0892316831018476,-0.17372980992647952,-0.365970283640758
85,1.1299073330625455,-1.047400952097394,-0.17667794573499251,-0.3807708901904862
86,1.1432003605103402,-1.0109295426381413,-0.18006264936390579,-0.39599077531804755
87,1.156493387958135,-0.9786169144701241,-0.18357315444929134,-0.4113547516055485
88,1.1697864154059294,-0.9486542709840091,-0.18691452839857253,-0.42667319115574354
89,1.183079442853724,-0.919097193321944,-0.18987502689083433,-0.44193724815009555
90,1.1963724703015188,-0.8884543426904866,-0.1923806599313714,-0.45736326865501536
91,1.2096654977493135,-0.8562888105565931,-0.19453000630247144,-0.4733587892290112
92,1.2229585251971082,-0.8237129894751314,-0.19660362867352893,-0.4904005797815887
93,1.2362515526449027,-0.7936621212288445,-0.1990439069158241,-0.5088424712900655
94,1.2495445800926974,-0.7708568855880289,-0.20240342425132526,-0.528699540648578
95,1.262837607540492,-0.7614091518009606,-0.20726369771692074,-0.5494746064773061
96,1.2761306349882868,-0.7720826908227572,-0.2141311462963064,-0.5700928593477678
97,1.2894236624360813,-0.8092864294747073,-0.22332326101377914,-0.5889863828509628
98,1.302716689883876,-0.8779439326856345,-0.23486376849609497,-0.6043269480595809
99,1.3160097173316707,-0.9804367815944203,-0.24840926213522577,-0.6143567219284816
100,1.3293027447794654,-1.1158431446289294,-0.26322911493204976,-0.6177311731251314
101,1.34259577222726,-1.2796668568625233,-0.2782538152931578,-0.6137816096639552
102,1.3558887996750546,-1.4641674113761265,-0.29219414319246223,-0.6026298159839877
103,1.3691818271228493,-1.6592692293516764,-0.3037171798284719,-0.585133433736262
104,1.382474854570644,-1.853884711477506,-0.3116494199099144,-0.5626888354400716
105,1.3957678820184387,-2.0373773897600684,-0.31516716934245276,-0.5369508447968803
106,1.4090609094662332,-2.200858168027933,-0.3139335734537197,-0.5095382348387358
107,1.422353936914028,-2.3380617164960196,-0.3081510844254821,-0.4817840972657422
108,1.4356469643618226,-2.445672077802291,-0.29851617415675413,-0.4545707336717494
109,1.4489399918096173,-2.523114547937311,-0.2860854958319604,-0.4282688920693167
110,1.462233019257412,-2.571958389170499,-0.2720838455859563,-0.4027849641540925
111,1.4755260467052065,-2.595146806425273,-0.2576982300536772,-0.3777054488831215
112,1.4888190741530012,-2.5962720089233633,-0.24390454887049506,-0.35251177280612606
113,1.502112101600796,-2.5790514613659994,-0.23136257492443144,-0.32682010490904706
114,1.5154051290485906,-2.5470630661448728,-0.22039419347912612,-0.3005864095249049
115,1.528698156496385,-2.5036989264101175,-0.21103606335510353,-0.27421692195769604
116,1.5419911839441798,-2.452233248130688,-0.20313886555673413,-0.24854539450336266
117,1.5552842113919745,-2.3958868996492413,-0.196476870262086,-0.22467763961554912
118,1.5685772388397692,-2.337803938325994,-0.1908352789708334,-0.20374717081191915
119,1.581870266287564,-2.280912349230728,-0.18605595053426696,-0.1866550424559766
120,1.5951632937353584,-2.2276970040973967,-0.18203910936972886,-0.17386985364856167
121,1.608456321183153,-2.179949772412421,-0.17871336933167178,-0.16534015137523655
122,1.6217493486309478,-2.138573699706076,-0.17599455033813224,-0.1605328158567621
123,1.6350423760787425,-2.103507690967305,-0.17375398263810243,-0.15857399506004657
124,1.6483354035265372,-2.0738110170222286,-0.17181076140184337,-0.15844654498422456
125,1.6616284309743317,-2.047909312226994,-0.16995276565358697,-0.15919352059830216
126,1.6749214584221264,-2.023962391021628,-0.1679813696606682,-0.16008646014208655
127,1.688214485869921,-2.000278420227617,-0.16576710409566583,-0.16073191010668567
128,1.7015075133177158,-1.9756798823174608,-0.16329955181872993,-0.16110369751765613
129,1.7148005407655105,-1.9497333343134762,-0.16071509654138894,-0.1615003346358906
130,1.728093568213305,-1.9227886180060345,-0.15829066072375889,-0.162438342252804
131,1.7413865956610997,-1.8958249737737476,-0.15639949082823043,-0.16450431827775044
132,1.7546796231088944,-1.8701546043004984,-0.15543491819738572,-0.1681989481806746
133,1.767972650556689,-1.8470706665518155,-0.15571771798372022,-0.1738098728627548
134,1.7812656780044835,-1.8275348977655796,-0.15740959469659355,-0.18134352507188856
135,1.7945587054522782,-1.8119793410617608,-0.16045683038109135,-0.19052945859238807
136,1.807851732900073,-1.800256382174248,-0.1645825070716539,-0.20088996297930029
137,1.821144760347868,-1.7917266054458172,-0.1693332623257175,-0.2118503794090699
138,1.834437787795662,-1.7854393153216137,-0.17417044666175685,-0.22285700971016817
139,1.8477308152434568,-1.7803447953778748,-0.17858143483963804,-0.23347133321084762
140,1.8610238426912515,-1.7754816274961271,-0.18218043957905233,-0.2434194052480658
141,1.8743168701390465,-1.770101395727683,-0.18477229214931032,-0.2525899773629796
142,1.887609897586841,-1.7637185068626569,-0.1863654659326921,-0.26098978777650833
143,1.9009029250346356,-1.7560964913821047,-0.18713669193572155,-0.26867571052039924
144,1.91419595248243,-1.7471977687946998,-0.1873627630215448,-0.2756881295914474
145,1.9274889799302248,-1.737127860915183,-0.18734161548189182,-0.2820069428602154
146,1.9407820073780195,-1.7260971021705216,-0.18732382508662435,-0.2875422988643069
147,1.954075034825814,-1.714406678220477,-0.18746913086595085,-0.292159917395128
148,1.9673680622736087,-1.7024483276295033,-0.18783348523295265,-0.29572986526283807
149,1.9806610897214036,-1.6906959926775647,-0.18838332193273163,-0.298181423810016
150,1.993954117169198,-1.6796680592214197,-0.18902743769874897,-0.29954676880960074
151,2.0072471446169926,-1.6698505420757324,-0.18965433264283615,-0.2999818241595529
152,2.0205401720647878,-1.6615898134392417,-0.19016413407509278,-0.29976101655633314
153,2.033833199512582,-1.6549807352925334,-0.19048830720274,-0.29924998833291555
154,2.0471262269603767,-1.649785088832757,-0.19059550321707128,-0.2988638643260277
155,2.0604192544081714,-1.645411729567935,-0.1904863603684953,-0.2990183276475737
156,2.073712281855966,-1.6409744433828202,-0.19018266774699816,-0.3000790071566777
157,2.087005309303761,-1.6354213290471764,-0.18971664185405232,-0.3023144154756518
158,2.100298336751555,-1.627708630449934,-0.1891245087664578,-0.30585973362838653
159,2.11359136419935,-1.6169794387483507,-0.18844597342340533,-0.31070107856851775
160,2.1268843916471445,-1.6027070663865284,-0.18772848463400044,-0.3166890559415571
161,2.140177419094939,-1.5847732191259145,-0.1870332731553233,-0.3235840502076784
162,2.153470446542734,-1.563468248881912,-0.1864393619443807,-0.331124643929441
163,2.1667634739905286,-1.5394194267520067,-0.1860421714091036,-0.3390992618078751
164,2.1800565014383237,-1.5134683581458972,-0.18594483222500824,-0.3473961218703392
165,2.193349528886118,-1.4865269293244119,-0.18624264315022737,-0.3560126487893313
166,2.2066425563339127,-1.459441524722097,-0.18700382595423387,-0.3650217118274664
167,2.219935583781707,-1.432889246714296,-0.1882520109163504,-0.3745107639176965
168,2.2332286112295017,-1.4073204117127593,-0.18995662800425697,-0.38452089203626744
169,2.2465216386772964,-1.3829510378852377,-0.19203568426410297,-0.395009681168847
170,2.259814666125091,-1.3597982796547268,-0.19437129330277977,-0.4058468132123158
171,2.273107693572886,-1.337741363930398,-0.19683316050310104,-0.4168337885888434
172,2.2864007210206805,-1.3165827318022105,-0.199301439410649,-0.42772954491841203
173,2.299693748468475,-1.2960829645012193,-0.2016802661266683,-0.4382672560435567
174,2.31298677591627,-1.275952341829979,-0.2038975625586192,-0.44816137898218783
175,2.3262798033640646,-1.2558009316807095,-0.2058936918153988,-0.4571191299397866
176,2.339572830811859,-1.2350713393964907,-0.20760777570200445,-0.464876914103337
177,2.3528658582596536,-1.212993591100029,-0.2089725465411163,-0.4712739014714132
178,2.3661588857074483,-1.1886021975939607,-0.20992519275319835,-0.4763537736494888
179,2.379451913155243,-1.1608404812428765,-0.21043434734574049,-0.48046129630987433
180,2.3927449406030377,-1.1287537007113801,-0.21053565434447996,-0.4842860061570642
181,2.4060379680508324,-1.0917505884350271,-0.21036361917911273,-0.48881080403128124
182,2.419330995498627,-1.049899489407844,-0.21016732588901055,-0.4951494323650078
183,2.4326240229464218,-1.004219734113092,-0.21030157732165125,-0.5042946280234036
184,2.4459170503942165,-0.9569246314944411,-0.21119126501580426,-0.5168336876703478
185,2.4592100778420107,-0.911563751153898,-0.21327334122091487,-0.5327069937602844
186,2.472503105289805,-0.8730012551071479,-0.21692625227817594,-0.5510808634261906
187,2.4857961327376,-0.8471659991554225,-0.22240025265282695,-0.5703802041060785
188,2.499089160185395,-0.840533083587227,-0.2297629322194264,-0.5884868224837319
189,2.512382187633189,-0.8593520690659814,-0.23887182275108848,-0.6030670531554393
190,2.525675215080984,-0.9087137473764572,-0.24937991539414822,-0.6119588537066468
191,2.538968242528779,-0.9916189390087966,-0.26077153781063944,-0.6135325421278895
192,2.5522612699765737,-1.1082482781568823,-0.27241808738429973,-0.6069457275144027
193,2.5655542974243684,-1.2556105581570471,-0.2836388288462224,-0.5922406245653999
194,2.5788473248721626,-1.4276696756795577,-0.2937532831586213,-0.5702730135542289
195,2.5921403523199573,-1.615940448820763,-0.30211817015021614,-0.5425038469218845
196,2.605433379767752,-1.810438985613612,-0.30815066499489785,-0.5107140672319811
197,2.6187264072155467,-2.000807731465547,-0.3113470906469808,-0.4767131101549439
198,2.632019434663341,-2.177424083944416,-0.3113088090148835,-0.44210218421588654
199,2.645312462111136,-2.33233650413704,-0.30778345830849707,-0.40813104870969885
200,2.658605489558931,-2.4599296771322097,-0.30072062527500976,-0.3756596595825593
201,2.671898517006725,-2.5572752267219845,-0.29032960556524146,-0.3452101658288731
202,2.68519154445452,-2.6241623042006754,-0.2771176767474172,-0.31707451755950944
203,2.6984845719023145,-2.662824223345448,-0.26188500557601163,-0.2914315343345034
204,2.711777599350109,-2.6773957491555826,-0.24565986084423666,-0.2684278636594541
205,2.725070626797904,-2.673163472334692,-0.22957442837503306,-0.2481922043181291
206,2.7383636542456986,-2.6557103100096584,-0.21470200899624142,-0.23077998386540652
207,2.7516566816934933,-2.630090513121286,-0.2018926201283522,-0.2160782543582478
208,2.764949709141288,-2.600181887553445,-0.1916486919021155,-0.2037243408224848
209,2.7782427365890827,-2.568332493572732,-0.18407291603401613,-0.19309381380727803
210,2.7915357640368774,-2.5353527737458847,-0.17889971750472267,-0.18338908893989264
211,2.804828791484672,-2.5008206322281437,-0.17559797247815878,-0.17381741529807695
212,2.8181218189324664,-2.4635929965662036,-0.1735139000056853,-0.1638044625898212
213,2.831414846380261,-2.422374921932091,-0.17201525708829454,-0.1531672623940169
214,2.844707873828056,-2.376197383858019,-0.17060243857167606,-0.14217958540777692
215,2.8580009012758505,-2.3246958281407375,-0.16896598067469384,-0.13150082955526407
216,2.871293928723645,-2.2681498846062036,-0.1669877670553345,-0.12198970761626729
217,2.88458695617144,-2.2073187338946343,-0.1646989201602056,-0.11446514413924427
218,2.8978799836192346,-2.1431631921262397,-0.16221646454585203,-0.10949297475062734
219,2.9111730110670293,-2.0765682871395184,-0.15968172019084975,-0.10726436583811456
220,2.924466038514824,-2.0081653614312027,-0.15721727613186706,-0.1075980688158422
221,2.9377590659626183,-1.9383094632184474,-0.15490952269701078,-0.11005750606141983
222,2.951052093410413,-1.867211830610436,-0.15281383788778868,-0.11413866753476794
223,2.964345120858208,-1.795175024554529,-0.15097267022087033,-0.11946520147563333
224,2.9776381483060024,-1.7228428999519423,-0.14943451679958092,-0.12592741007488936
225,2.990931175753797,-1.6513679074653935,-0.14826404819775119,-0.13372158904138848
226,3.004224203201592,-1.5824178332337016,-0.1475388030979807,-0.14327900553695633
227,3.0175172306493865,-1.5179899732202962,-0.14733362071330555,-0.1551085420545086
228,3.030810258097181,-1.460061804244588,-0.14769819457170702,-0.16960166479762478
229,3.044103285544976,-1.410165184117434,-0.14863479572600685,-0.18685593067775677
230,3.05739631299277,-1.3690053399721298,-0.1500825523904252,-0.20656435683472732
231,3.070689340440565,-1.3362414309695452,-0.15191261929903524,-0.22799850391876367
232,3.08398236788836,-1.3105007160425448,-0.15393603419654545,-0.25008986759806845
233,3.0972753953361543,-1.28962760920218,-0.15592356675239027,-0.27159245623446193
234,3.110568422783949,-1.2710974813177622,-0.15763467448403495,-0.2912930785625244
235,3.123861450231744,-1.2524792844193784,-0.15885105730540855,-0.30822761422011796
236,3.1371544776795384,-1.2318275872291404,-0.15940959430312396,-0.32186265021887084
237,3.150447505127333,-1.2079233389050332,-0.1592298554660081,-0.3322112207148376
238,3.163740532575128,-1.180346247221862,-0.15833267484592145,-0.3398651794299236
239,3.177033560022922,-1.1494225036376873,-0.15684778801096996,-0.34593971367320864
240,3.1903265874707167,-1.1161245518649021,-0.1550096188573215,-0.35193385571373614
241,3.2036196149185114,-1.081993832966934,-0.15314085929537455,-0.35951511906113304
242,3.216912642366306,-1.049120563013241,-0.15162414467630644,-0.3702419420002855
243,3.230205669814101,-1.0201666000067338,-0.15086368429651661,-0.3852509103044335
244,3.2434986972618955,-0.998379070385721,-0.15124123235435533,-0.40495791479457977
245,3.2567917247096902,-0.9875260651373975,-0.15307313712740553,-0.4288448608936284
246,3.270084752157485,-0.9916937799857031,-0.15657551813435175,-0.4554100858364817
247,3.28337777960528,-1.0149132974550754,-0.16184167504870245,-0.4823368820848487
248,3.2966708070530744,-1.0606292424913832,-0.16883046283190556,-0.5068790639275819
249,3.3099638345008686,-1.1310749399148894,-0.1773597225292806,-0.5263916906633825
250,3.3232568619486638,-1.2266688112518032,-0.1870988175596133,-0.5388771103105785
251,3.336549889396458,-1.3455784070629861,-0.19756067356851398,-0.5433980173805588
252,3.3498429168442527,-1.4835932704760917,-0.20810396097969522,-0.5402417969381967
253,3.3631359442920474,-1.6343944016846461,-0.21796387678551718,-0.5307943216704614
254,3.376428971739842,-1.7902129871171857,-0.22632864095576832,-0.5171691407804806
255,3.389721999187637,-1.9427626069532973,-0.23246555708448094,-0.5017063738353875
256,3.4030150266354315,-2.0842480528176233,-0.23587894563541384,-0.4864805810986392
257,3.4163080540832262,-2.208233771963444,-0.23646131864615688,-0.472934547674335
258,3.4296010815310205,-2.3102049543369474,-0.23458881850906102,-0.46170275833808677
259,3.442894108978815,-2.3877549039925676,-0.23111860419140082,-0.45263023007041353
260,3.45618713642661,-2.4404448876101204,-0.22726938717140244,-0.44494972764876206
261,3.4694801638744046,-2.469464745839047,-0.22439983240452865,-0.43755928213988055
262,3.4827731913221998,-2.477243553161782,-0.22373201739080673,-0.42933616345817194
263,3.496066218769994,-2.4671137124538745,-0.22608751180107498,-0.4194242083753039
264,3.5093592462177887,-2.443044605636638,-0.23170471744855412,-0.40743601532393214
265,3.5226522736655834,-2.409382357087998,-0.24018681138265285,-0.3935247296765656
266,3.535945301113378,-2.370508548437472,-0.2505950938619469,-0.37830763739412576
267,3.5492383285611724,-2.330380605816884,-0.26166270477547554,-0.36266384645938127
268,3.562531356008967,-2.29201317729708,-0.2720708061822464,-0.34746873210105744
269,3.575824383456762,-2.2570451575765964,-0.28071430865164126,-0.33335083541124816
270,3.5891174109045565,-2.225556483736232,-0.2868921392234035,-0.320549410345552
271,3.602410438352351,-2.196234044565586,-0.29038437072052464,-0.30891287433596976
272,3.615703465800146,-2.166865008859262,-0.2914142126727296,-0.2980249663617192
273,3.6289964932479406,-2.1350157791852244,-0.29052350836809726,-0.2873996587463032
274,3.6422895206957353,-2.0986907476748824,-0.2884064182844347,-0.2766675893681751
275,3.65558254814353,-2.0567835201584534,-0.28574521499159256,-0.2656919434180639
276,3.668875575591324,-2.009222113955269,-0.2830792609527644,-0.2545897000701688
277,3.682168603039119,-1.9568266161714705,-0.2807213892115897,-0.2436745613387171
278,3.6954616304869137,-1.900991918069232,-0.2787224155201604,-0.23336232438978882
279,3.708754657934709,-1.843343191603002,-0.2768780553279034,-0.22408069751378568
280,3.722047685382503,-1.7854812712500219,-0.2747722774452336,-0.21620883444141947
281,3.735340712830298,-1.728862341745963,-0.2718530469466019,-0.2100494730333213
282,3.748633740278093,-1.6747806911933822,-0.2675358501278077,-0.20582044231963306
283,3.761926767725887,-1.6243804719000796,-0.2613249322095763,-0.20364878207105416
284,3.775219795173682,-1.578628180856539,-0.25293324482757457,-0.20355886853349484
285,3.788512822621476,-1.53822208366751,-0.2423744888457662,-0.2054588978924765
286,3.801805850069271,-1.503469499220284,-0.23000001050545105,-0.20913875891587885
287,3.8150988775170656,-1.474196233923058,-0.2164629516185892,-0.2142905243200597
288,3.82839190496486,-1.449746746899747,-0.20261060480873253,-0.2205512410504976
289,3.841684932412655,-1.429093556901252,-0.18932735777639784,-0.22755396123896768
290,3.8549779598604497,-1.4110232024994438,-0.1773667125223432,-0.2349664976105628
291,3.868270987308245,-1.3943317778925608,-0.16721508300697704,-0.2425032457643221
292,3.881564014756039,-1.377963492458332,-0.15902067618280763,-0.24991097616639565
293,3.8948570422038338,-1.3610598558046607,-0.1526015321885249,-0.2569461323252955
