,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN
0,656.0453722954774,119.1668387848087,,,,,,,162.74250841921253,163.67482300754372,0.18164420300359493,0.2480659346011127,660.14861494154,104.12088686301357,0.1577234042553192,168.54858253826546,528.118891953232,750.0411922952817,70.78651685393258,86.51685393258427,435.41717155718595,1053.4286408641597,9.88888888888889,265.625
