3.585584139856020595e-03,1.373174344879818506e-03,8.327273627190145576e-04,1.795152778375720161e-03,2.710923469262947576e-03,2.839218409112074636e-03,2.426371960403749613e-04,1.465006954173904310e-05,3.671934715233515388e-04,9.390267865952084880e-04,1.654577900042953752e-03,4.892445030628971459e-05,7.274075894360813345e-04,4.409104600144690407e-04,3.938253432569073726e-04,6.602134298039653024e-04,2.506445719072159016e-05,6.927475357123980123e-04,2.085607903139411953e-03,6.733194160100317190e-03
1.132495277247147492e-02,4.558020912465317147e-03,9.082534671015008929e-03,1.185247096301221548e-02,9.645694569018833583e-03,1.125457687472869624e-02,4.394686527227022535e-03,9.586613588914074530e-03,9.963607711058170002e-03,6.939842199613470604e-03,8.216927123277952688e-03,2.874544167918363820e-03,2.766186040262086539e-03,1.078130824239185472e-02,5.932967547118849286e-03,1.145855246526974319e-02,9.636572382280857510e-03,1.526402969288949765e-02,1.210226425632361137e-02,1.840173548338228104e-02
9.585425625916507708e-03,2.399738565359856024e-02,1.745276406778044700e-02,2.017337815986029737e-02,1.224369680309521542e-02,2.326678727627480917e-02,3.991853355918466295e-02,9.688275427321335967e-03,1.443393685203310864e-02,6.452158081140045576e-03,1.904392018217209923e-02,1.753829805070351508e-02,1.144742830356408093e-02,1.046439542246073093e-02,1.986329136278702431e-02,1.944176917927789572e-02,2.350477829494445128e-02,2.378831425178500741e-02,4.515652222599702767e-03,3.143005466888151855e-02
1.593275427304365402e-03,2.692228281337333056e-04,7.862867713449460047e-04,2.663523565490918520e-03,3.169231744183578694e-03,2.154253554170683805e-03,2.510093898802445798e-03,5.652133697969810794e-04,1.095475456564699293e-03,1.549911705357935208e-03,1.887675629168876186e-03,3.065187397795191785e-03,7.978995997533997256e-03,5.204358626712143844e-04,9.152189811010294973e-04,6.637664515919454661e-04,3.493322372845921332e-03,4.530441566647112005e-04,4.228073409594243666e-03,2.413062707606927586e-03
3.097920258754078594e-04,3.601492028829497900e-04,2.231059539196488374e-04,9.047907037202512770e-04,4.178856438840416153e-03,2.053461622362705123e-03,3.452702510073496229e-04,6.063880308819015778e-05,2.296470092000915675e-04,1.366024662174337035e-03,2.757257637705337258e-03,5.577518694382699619e-04,1.318054341778508850e-03,1.704540749022943327e-04,5.210887613651035677e-05,5.090292722024418286e-04,2.696612614044024969e-04,4.171492764700791031e-04,6.383826355128847767e-04,2.683066963985173596e-04
2.554620559352145832e-03,1.343613716720496332e-03,1.906541907076933409e-03,1.997047002086956534e-03,1.486549527630328304e-03,6.668211934510388621e-03,7.145724148070675078e-04,1.220312641455209785e-03,9.452630621676224015e-04,3.516131171048706371e-04,2.884239295943165620e-03,1.651873191582265126e-03,1.343914569098748793e-04,2.805109556093178958e-04,1.685539233080650271e-03,2.486427711978651638e-03,4.157448257816847084e-03,2.590245934422908975e-03,6.668239127700560263e-04,2.381514915585794187e-03
1.000440242852118552e-05,1.098724596467099378e-03,1.044749805486055224e-03,9.471409600228464449e-04,2.760380456079262242e-04,1.194088672314386315e-04,6.064470867396845296e-04,3.615163621926807810e-04,5.806234819169432280e-05,2.144727418311711197e-04,5.835573537560234539e-04,1.168037169790744423e-03,1.831204243131794225e-04,7.066232741275238222e-04,5.780852876971213266e-04,3.338885607912180542e-04,2.588285393612171025e-04,4.727256453586045834e-07,7.672540346907435332e-04,3.232429385425964787e-03
4.616690521634398045e-06,1.365974566790911836e-04,5.375211258767275584e-04,2.623943490143344098e-04,2.922336087315153684e-04,2.927389098318900732e-04,2.079239660811190211e-05,3.270055247054260848e-04,8.304882022103217846e-06,5.275168619924753459e-04,1.586589483860122174e-04,1.180608080974132899e-04,1.104536307290001750e-03,3.547024330779400257e-04,5.180780762305119293e-05,1.206504553474347307e-04,4.166008747647254208e-05,7.874063680279764913e-05,2.136513620133424307e-04,5.345742017536874412e-04
3.858417313343617166e-04,7.451209271867265875e-05,1.997915874427406361e-04,2.512306563290507512e-04,3.996026415204056862e-04,1.306893126531856442e-04,7.919072742206127215e-05,1.365054515245596323e-05,5.263972261769884152e-05,7.956259005338904452e-06,5.731896832531822666e-05,1.293157159968354067e-04,1.523804248060530201e-04,2.276425492221427949e-04,4.836362569943569500e-05,7.478730342004324169e-05,2.520282143577572457e-04,8.167506269866047907e-06,2.601460527745372894e-04,1.823024040103497420e-04
4.788879606772213104e-05,1.805445066758536285e-04,7.075049189200532983e-04,9.332065871772044375e-04,1.243469927039210238e-03,4.541720010678687493e-04,3.023033013590733522e-04,8.164380136028716014e-05,1.366614443583174469e-04,2.290497887140543218e-04,5.501773920749462952e-04,5.730445881789482387e-04,6.603836002460094546e-05,4.578290989050840708e-05,3.694786213885339595e-04,1.210201133605030355e-04,2.649536650921190291e-04,4.250575745641817747e-04,1.398124811580552212e-04,7.780007438317196799e-04
