3.772431650456145257e-07,9.973833647792829923e-07,4.026338301485135915e-07,3.931377164155742808e-07,1.241122151732655712e-07,4.092366055884701548e-07,3.363216695948583242e-07,4.172606559247860843e-07,8.843552951681680072e-07,5.474549880130723658e-09,1.381167629808695813e-07,1.380290306609735852e-07,8.934103313271692689e-08,1.223635954391699962e-07,1.256094749197908866e-06,5.208132089665720666e-07,1.057453835953702954e-06,1.871567351234610599e-06,1.053385837651852122e-06,2.459086963021607837e-07
1.938738569641267008e-05,2.019714295674139153e-05,2.511361596498796429e-05,2.161514684377359322e-05,2.412046887930716888e-05,1.519509898942599324e-05,2.016667854753126984e-05,1.840717743376085529e-05,1.660905641242891694e-05,2.069422087215708005e-05,1.483133599171370530e-05,1.223537820613089510e-05,6.136472269263851315e-06,5.350006813441166590e-06,1.988482383106334231e-06,9.857587184122011242e-06,1.059179945693805056e-05,2.048870408830016606e-05,1.173256909732570380e-05,1.992631530017231544e-05
9.704130648861284042e-07,2.756035661916365338e-09,9.682461409844621157e-07,5.453453628192386134e-08,5.609380793598285547e-07,9.851497250312802506e-07,1.364273740229563810e-07,6.801476208292049234e-07,1.036093409271225283e-06,1.504951814516792697e-06,3.644980488609790019e-07,6.238190881019258674e-07,9.203256820364178537e-07,4.902554823106755581e-07,7.860273667072450356e-06,3.762426034485617079e-06,1.290327365920187806e-06,1.326408310038689276e-07,1.927809627958133044e-06,5.746056171948925575e-07
2.571615033501754978e-07,1.611398571048477860e-07,3.015267724560944581e-06,1.356847175401480858e-07,1.191849639778536287e-06,2.356374991508739869e-06,7.415783221823305668e-08,1.451686420384124659e-06,1.961182628842711167e-07,1.950224028163017317e-07,4.194465435089581895e-07,6.231383174787862101e-07,5.495128940481507174e-07,1.121988931946851112e-06,7.420162597293956296e-06,2.474599919290172961e-06,1.793218913039727050e-06,5.217787048696217742e-06,4.538335144236427575e-07,7.148701706064455498e-07
2.352826357984903176e-06,5.713662273981559221e-07,3.744723597714268853e-06,1.656135960239590166e-05,1.853586367311333099e-05,2.431239263153872523e-05,2.120349697344501869e-05,1.275886182020360293e-05,1.353579322005869984e-05,1.929183132759538149e-05,8.430066310416027805e-06,1.222905067614596554e-05,1.101467521244432643e-05,7.756787136012616480e-06,3.790712958658946923e-06,2.968149545197965632e-06,1.166210327607908930e-05,9.169782319506515313e-06,1.048913067182364135e-05,1.290881400756407954e-05
1.121075432744617006e-07,8.228673358832749757e-08,2.672621279841953549e-06,1.135301379213093354e-06,8.854192224048297425e-07,2.065872929994194274e-06,3.807867626289050398e-07,7.976709747873151736e-07,1.557133573407226559e-06,8.154709090420496778e-07,1.342673888659658526e-07,1.679049800104032116e-06,1.009768391911954696e-06,3.039428766260083395e-07,6.130342368911230363e-06,6.287540454327257047e-06,1.566226823172526562e-06,2.720203267179258759e-06,7.929094695674565977e-07,7.818967149289885978e-07
3.429733753101660685e-07,1.461574460260911886e-07,2.523547406720297153e-08,5.271089400586269944e-07,5.675377585010596187e-07,9.406925494980846187e-07,5.757795065774217178e-08,1.445348136536714245e-06,9.903620783094841894e-07,1.373743055831865852e-06,8.424227244270724539e-07,3.760326977833722826e-07,1.595278534930367362e-08,8.871307872223741268e-07,2.193823555165462028e-06,1.522747302331576878e-06,1.442720998494589802e-07,2.158944325458086800e-06,2.243910069641144628e-08,2.097265465571644059e-07
7.949069070818156194e-07,3.041431728251882200e-07,2.506286342815223310e-06,4.137857181154404168e-06,4.340783584862430067e-06,2.889508588031254938e-06,8.026958881779242992e-06,7.074325897808520475e-06,3.418979802010266466e-06,2.892392217959272935e-06,3.051317616795788159e-06,6.871567996986889037e-06,8.965429112012275307e-07,2.423580115221159820e-06,6.012221265514297404e-06,1.975743114065809697e-06,2.540219492759908225e-06,9.831350585768917674e-07,5.270385530844970632e-06,4.018532400038851227e-06
3.115663102505540250e-07,1.069335198245892860e-08,1.952624243487237184e-06,1.441857432912050002e-06,2.273599868025428539e-07,3.862795993158767713e-06,1.175384018404131752e-07,2.305666110673500351e-06,9.594410364546693593e-07,4.457282892853404080e-07,1.594422428841220421e-07,4.245308773193930514e-07,1.664406390943423808e-06,3.033425676517715441e-06,1.460747618182426746e-06,2.839299169106973402e-06,5.796566980135087760e-07,1.904342393668331299e-06,1.142914729542753179e-07,8.190921527821308829e-07
1.576274331956022959e-07,9.657492906103838209e-08,1.429479065030423739e-06,2.226134525221884032e-06,2.376281591002512136e-06,1.600569959456086322e-06,3.219094291135234802e-07,1.982801707128243586e-06,1.344934845593526269e-06,3.650880790503128193e-07,5.498521052763167881e-07,4.630487938324940200e-07,1.901709765483352570e-07,1.332827723180373604e-06,7.652930369021229849e-08,3.514742993015914151e-07,1.671317191607719658e-07,1.194888596120981627e-06,6.675878112427999145e-08,5.285414941064615195e-07
8.253780617755378646e-07,1.634382594554599892e-07,3.604657363303544000e-06,1.178518983642749522e-06,1.641211126996222738e-06,1.114676802026252429e-07,2.599369399992209424e-06,1.155115791746033759e-06,4.693065206362026226e-07,4.372488435719794451e-07,4.693206409887808557e-07,1.266165877448116045e-06,1.312305266903429416e-06,3.823972470603516820e-07,1.896298802884622418e-06,3.134524723768585222e-07,2.852750190453128824e-07,2.276366651915416163e-07,3.975095995465662123e-07,6.676008784770369695e-07
8.216939496005039544e-08,6.597625452483489157e-08,1.231832401819740395e-07,7.256617815876376333e-07,2.292290324821733574e-08,8.169142935675989313e-07,4.433512936600289718e-07,2.817601699130685365e-08,8.198362973059654814e-08,3.834415602703833909e-07,2.350730098892192408e-08,2.394462249463393058e-07,1.658223268201403237e-06,1.202297967808536620e-06,4.469527853125828380e-08,1.126031233212964602e-07,2.909595282340120037e-07,9.944386189382759906e-08,2.998660231859554665e-07,4.282418816120727005e-07
1.189969820651780381e-07,3.628694895198803072e-07,2.994292867791162897e-07,8.297422346894184539e-08,8.456871222716696052e-07,8.911494159127412680e-08,8.150758872518760724e-08,1.496959094678625196e-07,1.965631205936682898e-07,1.346642231195798058e-07,3.950682153245213376e-07,1.200892181032804288e-07,7.358310781763080930e-07,5.912122962128383117e-08,3.135843445973632772e-07,7.891153175209286713e-08,2.041535537460691174e-07,2.489632877695477359e-07,3.229617472619570745e-07,1.015694142104455019e-07
