4.178795064673078728e-05,3.043251229516929121e-05,1.305008785307790637e-05,1.188446012832462589e-05,1.578781079121125905e-05,3.832482249683243168e-07,4.638103394287244050e-05,2.516337786991310025e-05,3.729529187561869281e-06,2.631431029335281946e-05,1.492203494466929205e-04,7.262018486728106584e-06,5.928132093675521793e-06,1.466943590846548349e-05,1.726694283457855142e-05,1.047888081058681245e-04,3.760133351308018459e-05,5.983077302268913542e-05,1.546873963958713457e-04
9.386016798586884307e-06,1.032605204215966360e-05,2.007684869107812049e-05,9.782165166756157508e-06,2.393868862711431849e-06,3.889658649742148702e-06,7.770587775642033183e-06,2.528235197268581571e-05,1.645366961803725443e-05,1.317899334928075824e-06,9.859795957933811973e-06,1.784582472374433432e-06,1.113761033121206303e-04,2.608892881049176986e-05,3.377110704155692387e-06,1.108282224236452741e-05,3.490600035283646075e-05,1.203088497656624661e-05,3.823075664273060234e-06
4.076684158090513724e-06,1.584636932588496649e-06,1.223205378511414841e-05,3.099787268937561216e-06,3.143270038898637062e-05,3.470803646750986621e-05,4.285424090143602000e-05,2.014838130474995198e-05,6.435472803523776891e-05,1.242813932203587458e-06,9.605229450846599961e-06,7.998051480924089451e-05,1.426474585904478560e-06,5.178084522442278248e-06,6.180361694151015794e-05,2.028129642440226172e-06,3.632027490286705596e-05,5.322012902015131521e-05,1.546586961628627376e-05
2.025221103554823207e-06,5.885059608307028908e-06,1.309111950890168981e-06,4.570077386277860269e-06,2.656486691725515907e-06,9.395158105658802980e-06,4.343771057224520655e-06,1.331489659639470478e-05,1.542332809944121582e-05,9.343639500915196575e-06,2.231443582202903618e-06,2.120823022440826715e-07,1.826616722150569107e-06,3.394197678758833405e-06,1.075432304319613338e-05,7.322116627388379029e-06,1.063725547253159622e-05,3.697586536056982705e-05,1.191220352008577957e-06
7.861982299493922404e-06,8.242590385844686698e-07,1.443020753000699641e-06,1.731225607951141293e-05,7.997902258652840951e-06,9.409010040211102882e-07,8.111537451303846578e-06,1.612475894715003963e-05,2.846825796466821012e-06,2.678757622003013881e-05,2.958213988406233433e-06,3.409272400714552923e-07,1.960186734821669223e-06,3.975540439830472752e-06,1.979897646986734116e-06,5.788233467714115134e-06,3.658490139389127055e-06,1.963562166018345367e-06,4.595442909781435948e-06
2.303845174342128509e-06,5.817726118233722955e-06,5.927966604756742854e-06,8.290632933913991547e-06,2.808254315098607604e-06,2.166931354908571138e-06,4.824583744107350252e-06,1.212035908464841118e-06,1.614321270733088719e-07,4.259498220799490199e-06,4.423591004016354793e-06,1.610727985725471723e-06,7.916958930408843809e-07,3.882734464491687995e-06,2.585624073934092733e-07,1.518608526839637255e-06,2.240946242318490144e-06,6.112907133072167094e-06,2.211879420006347243e-05
2.684064722936949827e-07,2.312934378111857793e-06,3.038187785309029841e-06,2.757315113309098486e-08,4.177069810323932464e-07,2.785179676769734837e-06,1.371539418095825226e-06,5.749312466320170687e-07,8.549196642860504184e-08,6.481433016216484276e-07,7.660538800910390058e-06,1.725505023139723639e-07,9.065420044191763101e-06,8.623403715770095378e-07,6.375832540972004923e-07,6.739959399310426193e-06,9.867767370556047695e-07,1.286659087734644412e-06,5.028790585207673075e-06
4.609192408106579875e-07,1.634552729636958912e-07,1.634673599749562793e-06,1.075302331621232796e-06,1.508374024655354724e-06,3.178924852919958366e-06,7.990217474783064839e-07,2.313343376304904920e-06,1.416495231033699282e-06,3.034094068489788178e-09,8.862295774950438693e-07,1.875994687156890633e-06,8.808469180819753654e-07,9.142868385291760859e-08,1.878982448135001482e-07,6.622427473448254634e-07,2.272326790711227965e-06,4.629394578113262401e-06,3.982144363050463311e-06
6.454640171799081279e-07,8.065463528661828082e-07,9.158290901036353515e-08,3.710870877235084717e-06,1.889541135756919235e-07,2.490206877946416338e-06,2.631244693165762785e-06,3.613264699606540225e-07,5.527137679345909598e-06,7.698790871769627380e-07,1.964845669307228784e-06,3.855419795131323446e-06,1.248205628346173492e-08,8.711842131335779752e-07,9.818332732212729171e-07,8.337174509675281666e-08,4.115778328874076799e-06,1.784084138105022186e-06,6.523245188661890059e-07
2.488624541786025996e-06,1.890769852006827167e-07,3.286986388588420237e-07,5.215379531047157545e-07,3.459420890782888032e-06,2.649075400829332385e-07,5.660563631764914541e-07,6.473618477491341739e-07,7.796469331705601573e-07,8.574306198956913284e-07,7.504124596853999304e-07,1.922829256783469339e-06,2.778448809321009151e-07,1.483389483729478037e-06,1.554621600703131275e-06,1.172112497909452589e-06,1.472071829590042770e-06,2.682737228825111420e-06,3.067043247256599307e-07
5.846429296788752649e-07,1.751817797979062913e-06,3.453298891135346587e-07,2.157686802336781610e-07,7.732114921150614443e-08,5.117475167186697649e-07,1.901263258425752302e-07,1.037142060404250170e-06,1.001421775641420130e-07,2.044873307997892849e-06,3.774554350637604088e-07,3.758944066323871300e-07,8.942436394262254547e-07,1.381716171234160294e-06,1.394892021004103178e-06,1.040244299070361207e-06,8.041431326279991527e-07,3.702069523336667829e-06,1.370413907590708481e-06
1.362851457620486781e-07,5.156689746309553669e-07,1.180717356449854452e-07,6.705423568627830924e-07,7.381633540842736413e-08,6.579341885039458659e-07,3.260446438678475454e-07,3.125971867476371675e-07,2.187089016122562606e-07,1.260230186407918616e-06,7.800197754766605883e-07,5.334521372642348646e-07,1.652879000379966262e-07,4.087692935578679592e-08,4.203163465002078170e-07,2.541456784322468701e-07,2.720294892842216744e-07,2.916923906180518898e-06,5.256155112027703034e-07
3.687096620008378370e-07,2.719253573484088043e-08,3.685372100205605409e-08,1.281680721385864054e-07,1.426758771942534047e-07,5.032469828596588541e-08,1.752853511543588642e-07,3.536166857656389488e-08,3.194999598234265418e-07,2.827461119358193528e-07,2.852628348611149873e-07,9.602657602936208282e-07,2.274742862191097626e-07,1.153947205537701153e-07,1.058780571883059577e-07,5.039772083275046278e-07,2.488334904216217597e-07,3.538249273826791161e-06,1.076228339255762610e-06
8.107926605769062627e-08,2.806875237394211389e-07,2.613846801390791619e-08,2.446283795752401223e-07,1.282195818717087721e-07,8.051031161664596198e-09,4.980699680107570162e-08,3.475802281411457317e-08,3.302756408908260097e-07,1.691942790489075558e-07,6.384947799682292999e-08,3.371772137973593427e-07,8.727941899216071151e-09,2.122343925902735298e-07,1.299751388560524934e-07,1.587766190959709379e-07,7.040636836848671516e-08,2.403133735003448267e-06,3.277254864947065430e-07
