,Time,BPM,RMSSD,SDNN,SDSD,IBI,pNN20,pNN50,HF,Outlier,Window
0,0.0,63.66047745358091,862.3969917784799,700.1740854958858,821.8172993247268,[2720.  660.  790.  860.  510.  840.  270.  890.],0.5714285714285714,0.5714285714285714,0.0,True,"(array([  5.83089978,  15.53367819,  23.93910821,  30.0755543 ,
        33.48631378,  34.25936   ,  32.94618967,  30.41476443,
        27.66036964,  25.59672448,  24.8702426 ,  25.75823104,
        28.18257532,  31.80726221,  36.15967193,  40.73632647,
        45.08053878,  48.83150916,  51.74855614,  53.71551545,
        54.73036134,  54.88468445,  54.33716032,  53.28470377,
        51.93460299,  50.48046199,  49.08416681,  47.86532429,
        46.89873028,  46.21943453,  45.83396075,  45.7353285 ,
        45.91882863,  46.39517132,  47.19782585,  48.38222116,
        50.01595631,  52.16107178,  54.85137364,  58.06931895,
        61.72764967,  65.6605691 ,  69.62780574,  73.33266815,
        76.45260316,  78.67833565,  79.75585816,  79.52464791,
        77.94569107,  75.11447216,  71.25676148,  66.70751333,
        61.87507188,  57.19500533,  53.07991345,  49.8723108 ,
        47.80705566,  46.98827127,  47.38356757,  48.83555081,
        51.08759671,  53.8191996 ,  56.68610744,  59.3603736 ,
        61.56531578,  63.10140998,  63.86113888,  63.83237508,
        63.09078815,  61.78287782,  60.10248796,  58.26430004,
        56.47778661,  54.9246943 ,  53.7423889 ,  53.01440389,
        52.76843227,  52.98096267,  53.58695546,  54.4925048 ,
        55.58838269,  56.76266441,  57.91117667,  58.94513793,
        59.79593449,  60.41739315,  60.78612528,  60.9005286 ,
        60.77888339,  60.45673368,  59.9834863 ,  59.41798349,
        58.8227963 ,  58.25720124,  57.76923282,  57.38775924,
        57.11603366,  56.92841879,  56.77178392,  56.57235742,
        56.24767429,  55.72194722,  54.9420772 ,  53.89096698,
        52.59503274,  51.12383478,  49.58134548,  48.09016715,
        46.77161755,  45.72567018,  45.01484458,  44.65527946,
        44.61710399,  44.83497421,  45.22760543,  45.72263896,
        46.28134505,  46.91701576,  47.70158126,  48.75706556,
        50.231702  ,  52.26417773,  54.94268151,  58.26734862,
        62.12478338,  66.28149939,  70.39971859,  74.07472613,
        76.88874642,  78.47290441,  78.56679726,  77.06492358,
        74.04156242,  69.75024545,  64.59784652,  59.09586869,
        53.79511617,  49.21393662,  45.77178578,  43.73866406,
        43.20777354,  44.09422004,  46.15822684,  49.04796937,
        52.3544411 ,  55.66913003,  58.63557371,  60.98783057,
        62.57177041,  63.34833362,  63.38095892,  62.81143473,
        61.82926665,  60.63973297,  59.43527797,  58.37367179,
        57.56473711,  57.06584309,  56.88505472,  56.9899468 ,
        57.31970094,  57.79815707,  58.34587655,  58.88984803,
        59.37009527,  59.74302426,  59.98181333,  60.07447766,
        60.02042758,  59.82639965,  59.50259143,  59.05969768,
        58.50734796,  57.85419843,  57.10964238,  56.28678756,
        55.40603058,  54.49829205,  53.60683891,  52.78669378,
        52.10097165,  51.61408477,  51.3825271 ,  51.44471619,
        51.81191203,  52.46233993,  53.34019662,  54.36024408,
        55.4173993 ,  56.39945551,  57.20021594,  57.73019668,
        57.92276419,  57.73495716,  57.14390304,  56.14116864,
        54.72812363,  52.91518933,  50.72670858,  48.21138606,
        45.45624862,  42.60027565,  39.84272261,  37.44127977,
        35.69670994,  34.92306551,  35.40561923,  37.35188014,
        40.84375956,  45.80028259,  51.95969636,  58.88730414,
        66.01120663,  72.68311941,  78.25655619,  82.17093389,
        84.02828663,  83.6497256 ,  81.10219121,  76.69177559,
        70.92511088,  64.44405278,  57.9428357 ,  52.08035105,
        47.40087143,  44.27441788,  42.86423203,  43.12400714,
        44.82248107,  47.58926879,  50.97391765,  54.50925958,
        57.7701455 ,  60.42007283,  62.24071624,  63.14256551,
        63.15821617,  62.42192054,  61.13957207,  59.5537339 ,
        57.9087217 ,  56.42020601,  55.25248379,  54.50511262,
        54.20923682,  54.33276558,  54.79267011,  55.4720799 ,
        56.23958038,  56.9681305 ,  57.55130447,  57.91507823,
        58.0240753 ,  57.88198526,  57.52667781,  57.02124982,
        56.44275246,  55.87055991,  55.37621065,  55.01608971,
        54.82760823,  54.82872302,  55.01990579,  55.38720194,
        55.90494599,  56.53707277,  57.23670938,  57.94466498,
        58.588272  ,  59.08247066,  59.33483377,  59.25533724,
        58.7702563 ,  57.83798877,  56.46337433,  54.70664707,
        52.68377489,  50.55653646,  48.51289781,  46.74052929,
        45.39808989,  44.5898433 ,  44.34903163,  44.63373764,
        45.33601933,  46.30271393,  47.36489748,  48.37110079,
        49.21749819,  49.86823691,  50.36103671,  50.79634063,
        51.31193874,  52.04830428,  53.11205075,  54.54540275,
        56.30827424,  58.27681776,  60.25883135,  62.02299874,
        63.33631939,  64.00273804,  63.89606315,  62.98159326,
        61.32308474,  59.07453241,  56.45915401,  53.73990284,
        51.18648971,  49.04385067,  47.50633276,  46.70061185,
        46.67879404,  47.42128478,  48.84723953,  50.82947373,
        53.21072197,  55.81880391,  58.47928499,  61.02529286,
        63.30497013,  65.18743916,  66.56810357,  67.37371935,
        67.56711337,  67.15090183,  66.16925917,  64.70679076,
        62.88378097,  60.84748083,  58.75972446,  56.78190643,
        55.05897829,  53.70450354,  52.78888638,  52.33261035,
        52.3056943 ,  52.63367598,  53.20941962,  53.9090989 ,
        54.61001548,  55.20760868,  55.62914493,  55.84211092,
        55.85616445,  55.71848087,  55.5033196 ,  55.2974912 ,
        55.18401818,  55.2265663 ,  55.45712334,  55.86891136,
        56.41568605,  57.01752169,  57.57207992,  57.96942302,
        58.10785243,  57.90816114,  57.3241095 ,  56.34777427,
        55.00948061,  53.37305318,  51.52787194,  49.5795258 ,
        47.64068287,  45.82323781,  44.23206229,  42.96002885,
        42.0836274 ,  41.65855582,  41.71506146,  42.25337249,
        43.24015597,  44.60734455,  46.25459835,  48.05611718,
        49.87173107,  51.56135431,  53.00112026,  54.09895379,
        54.80709422,  55.12923673,  55.1205686 ,  54.88002458,
        54.53544828,  54.22376811,  54.06943653,  54.1649119 ,
        54.55669009,  55.23933903,  56.15839888,  57.22127175,
        58.31375131,  59.31894383,  60.13515038,  60.68977191,
        60.94728905,  60.91060665,  60.61628419,  60.12517744,
        59.51063728,  58.84657314,  58.19740253,  57.61127216,
        57.11711454,  56.72529105,  56.43093198,  56.21873299,
        56.06801077,  55.95718467,  55.86718297,  55.78346518,
        55.69664737,  55.60207667,  55.49886982,  55.38889764,
        55.27606496,  55.16603382,  55.06630284,  54.9863506 ,
        54.93744632,  54.93177397,  54.98071279,  55.09241364,
        55.26911885,  55.5048904 ,  55.78446518,  56.08381448,
        56.37267178,  56.61886651,  56.79385081,  56.87842582,
        56.86745763,  56.77238974,  56.62064067,  56.45149558,
        56.3087757 ,  56.23126545,  56.24244703,  56.3414084 ,
        56.49678198,  56.64523631,  56.69544139,  56.53765724,
        56.05825892,  55.15770423,  53.76975416,  51.87925734,
        49.53560231,  46.85912629,  44.03841887,  41.31757373,
        38.97391207,  37.28829897,  36.51159372,  36.83169606,
        38.34580053,  41.04178474,  44.79136944,  49.35607221,
        54.40523302,  59.54384255,  64.34688432,  68.39647729,
        71.31817163,  72.81308359,  72.68306945,  70.84751086,
        67.35227612,  62.37170138,  56.20298216,  49.25217582,
        42.01218459,  35.03351822,  28.88842229,  24.12916918,
        21.242145  ,  20.60056338,  22.41993937,  26.72177231,
        33.31169585,  41.77776353,  51.51241306,  61.75856935,
        71.6768144 ,  80.42709299,  87.25568309,  91.57667644,
        93.03719335,  91.55707828,  87.33744653,  80.83761687,
        72.72389781,  63.7958294 ,  54.89819708,  46.83001149,
        40.26223368,  35.67421132,  33.31575196,  33.19806102,
        35.11240268,  38.67103336,  43.36282871,  48.61625746,
        53.86267398,  58.59303359,  62.40232213,  65.0180196 ,
        66.31159388,  66.29494679,  65.10484196,  62.97763296,
        60.21680366,  57.15704268,  54.12888316,  51.42731148,
        49.28697046,  47.86575618,  47.23769222,  47.39500044,
        48.25832906,  49.69323856,  51.53039669,  53.58660292,
        55.68382322,  57.66387995,  59.39725182,  60.78547933,
        61.75778662,  62.26355304,  62.26304237,  61.71919301,
        60.59319872,  58.84602028,  56.44688071,  53.38830591,
        49.70557813,  45.49687117,  40.93921201,  36.29513554,
        31.90574072,  28.16785772,  25.49606904,  24.27379461,
        24.79975319,  27.23637878,  31.56786515,  37.57715445,
        44.84923879,  52.80286974,  60.74782422,  67.96105502,
        73.77187666,  77.64433554,  79.24459111,  78.48274021,
        75.52265399,  70.75934623,  64.76808258,  58.23200652,
        51.85773092,  46.29075808,  42.04252096,  39.43841657,
        38.59247583,  39.40996938,  41.61545461,  44.80102885,
        48.48736081,  52.18865044,  55.47273091,  58.00897083,
        59.59891787,  60.18732224,  59.85390539,  58.78870635,
        57.25576869,  55.55097764,  53.95997139,  52.72147283,
        52.00024417,  51.87232689,  52.32349653,  53.25999526,
        54.52888008,  55.94418028,  57.31466082,  58.46927808,
        59.27727508,  59.66117719,  59.60241507,  59.14036398,
        58.36606601,  57.41210923,  56.44011705,  55.62689406,
        55.14966114,  55.17032481,  55.81857622,  57.17392634,
        59.24756024,  61.96598093,  65.15950354,  68.55934976,
        71.80698198,  74.47815169,  76.12191405,  76.31190104,
        74.70405339,  71.09255082,  65.45457072,  57.9752088 ,
        49.04646167,  39.23819662,  29.24375411,  19.8072964 ,
        11.64333389,   5.36035709,   1.39992838,   0.        ,
         1.18655131,   4.7917839 ,  10.49265167,  17.8613737 ,
        26.41838839,  35.67822935,  45.18138352,  54.50966407,
        63.28731823,  71.17378382,  77.85584607,  83.04650379,
        86.4953026 ,  88.01092181,  87.49244681,  84.96194863,
        80.58874477,  74.69715251,  67.75438368,  60.33842759,
        53.08659333,  46.62897658,  41.51666831,  38.1569047 ,
        36.766054  ,  37.34771411,  39.69812272,  43.43674668,
        48.05715828,  52.99079041,  57.67420583,  61.61060113,
        64.41808376,  65.85983089,  65.85478856,  64.47148386,
        61.90906394,  58.46873436,  54.51857625,  50.4555553 ,
        46.66835197,  43.50362198,  41.23753907,  40.05411657,
        40.0314777 ,  41.13680807,  43.23056725,  46.08048446,
        49.38505492,  52.80477548,  55.99804249,  58.65778897,
        60.54459014,  61.51217875,  61.52212069,  60.64609895,
        59.05649947,  57.00720088,  54.80646005,  52.78420979,
        51.25700057,  50.4940333 ,  50.68731086,  51.92846385,
        54.19437061,  57.34321252,  61.12193014,  65.18510661,
        69.12430601,  72.50587442,  74.91395715,  75.99421929,
        75.49304519,  73.28708924,  69.39894814,  63.9963961 ,
        57.37490248,  49.92568115,  42.09384888,  34.3329457 ,
        27.06272927,  20.63661113,  15.32337214,  11.30526888,
         8.69168925,   7.54342883,   7.89835404,   9.78903746,
        13.24714339,  18.29280646,  24.90937044,  33.00746432,
        42.38659499,  52.70484826,  63.4671243 ,  74.03960561,
        83.69335298,  91.67405077,  97.28923251, 100.        ,
        99.50222073,  95.78309862,  89.14269171,  80.17512223,
        69.70999145,  58.72072664,  48.21223001,  39.10374219,
        32.12367642,  27.73158452,  26.07857766,  27.0105115 ,
        30.10935554,  34.76307285,  40.25390388,  45.85366255,
        50.91254949,  54.92930177,  57.59477461,  58.8058379 ,
        58.65128206,  57.37569839,  55.32931661,  52.91151088,
        50.51510564,  48.47807539,  47.04764453,  46.35944034,
        46.43235996,  47.1783664 ,  48.42502516,  49.94727901,
        51.50416689,  52.8759675 ,  53.897428  ,  54.48326024,
        54.64288506,  54.48238237,  54.1927239 ,  54.02480858,
        54.2535477 ,  55.13466934,  56.85893334,  59.50958285,
        63.02971292,  67.20593543,  71.67321798,  75.94323605,
        79.45512794,  81.64368307,  82.01622058,  80.22658371,
        76.1340952 ,  69.8372817 ,  61.67595967,  52.20022268,
        42.11025474,  32.17571851,  23.14681629,  15.67040732,
        10.22356969,   7.07407299,   6.27284844,   7.6771109 ,
        10.99554984,  15.84399062,  21.80174272,  28.46030003,
        35.45682068,  42.48825033,  49.30724782,  55.70559613,
        61.4934337 ,  66.48300681,  70.48372972,  73.31172637,
        74.81268769,  74.8929172 ,  73.5508036 ,  70.90023003,
        67.17876359,  62.73649233,  58.00522829,  53.45165102,
        49.52126361,  46.58225108,  44.87888845,  44.50211825,
        45.38080514,  47.29400691,  49.90297073,  52.79876937,
        55.55800895,  57.79762964,  59.22068496,  59.64733788,
        59.02857579,  57.44288996,  55.07789313,  52.20050911,
        49.12079897,  46.15473491,  43.59042716,  41.66111589,
        40.52695227,  40.26614514,  40.87462107,  42.2726993 ,
        44.31739905,  46.81888375,  49.55915837,  52.31115549,
        54.8567677 ,  57.00287498,  58.5948589 ,  59.52741508,
        59.75260081,  59.28496576,  58.20337242,  56.64890785,
        54.8182405 ,  52.95178616,  51.31618573,  50.18115638,
        49.79171429,  50.33778107,  51.92415047,  54.54463645,
        58.06475064,  62.21719855,  66.61360788,  70.77416141,
        74.17426554,  76.30421303,  76.73461308,  75.17813064,
        71.53748859,  65.93099348,  58.68998556,  50.32711198,
        41.47929744,  32.83371386,  25.04801538,  18.67702242,
        14.11675246,  11.57359152,  11.06207506,  12.42922636,
        15.39775897,  19.61788176,  24.71841526,  30.34935579,
        36.20957254,  42.056733  ,  47.70105914,  52.98828766,
        57.77935812,  61.93450916,  65.3076468 ,  67.75358143,
        69.14688791,  69.40773024,  68.52786685,  66.58969672,
        63.77262011,  60.34373059,  56.63324547,  52.9983155 ,
        49.78116016,  47.26844254,  45.65835594,  45.04024207,
        45.38932907,  46.57682256,  48.39312421,  50.57981541,
        52.86490929,  54.99588906,  56.76599819,  58.0308619 ,
        58.71444488,  58.80521392,  58.3448451 ,  57.41263261,
        56.10887257,  54.54006802,  52.807999  ,  51.00366691,
        49.20605006,  47.48468641,  45.90445595,  44.53063973,
        43.43240411,  42.68326816,  42.35777822,  42.52438246,
        43.23525426,  44.51456244,  46.34731074,  48.67109741,
        51.37291576,  54.29254594,  57.23322864,  59.97921136,
        62.31856188,  64.06847411,  65.09937018,  65.35412579,
        64.85973597,  63.72924202,  62.15176511,  60.36995144,
        58.6468739 ,  57.22669201,  56.2947505 ,  55.94351659,
        56.15058456,  56.77369313,  57.56532869,  58.20628313,
        58.35400919,  57.69845998,  56.01604892,  53.21200824,
        49.34301702,  44.61533198,  39.35816762,  33.976818  ,
        28.89398644,  24.4901414 ,  21.0540305 ,  18.75265564,
        17.62561043,  17.60261561,  18.5386632 ,  20.25929054,
        22.60675285,  25.47662415,  28.83599657,  32.71869704,
        37.19817392,  42.34383261,  48.17062678,  54.593732  ,
        61.39963203,  68.24195524,  74.66549407,  80.15605628,
        84.2083653 ,  86.40030815,  86.46010024,  84.31375427,
        80.10447956,  74.18231574,  67.06707178,  59.38953488,
        51.81859077,  44.98503312,  39.41316326,  35.46896246,
        33.33050181,  32.98297251,  34.23680591,  36.76335477,
        40.14120295,  43.9074062 ,  47.60852155,  50.84593896,
        53.31096235,  54.80710195,  55.25893636,  54.70845309,
        53.30091604,  51.26274981,  48.87382285,  46.43643985,
        44.24354856,  42.54889443,  41.5416512 ,  41.32745212]), array([216, 488, 554, 633, 719, 770, 854, 881, 970]), {'peak_heights': array([ 84.02828663,  93.03719335,  79.24459111,  88.01092181,
       100.        ,  82.01622058,  76.73461308,  69.40773024,
        86.46010024]), 'prominences': array([78.19738685, 87.20629357, 54.9707965 , 80.46749298, 93.72715156,
       55.93764292, 65.67253802, 51.80511463, 68.85748463]), 'left_bases': array([  0,   0, 543, 619, 619, 730, 782, 866, 782]), 'right_bases': array([477, 619, 619, 705, 782, 782, 866, 953, 981]), 'widths': array([12.9088675 , 12.89074844, 11.14892065, 14.54392346, 12.4913075 ,
       15.70630136, 31.93154083, 38.6771215 , 11.20332161]), 'width_heights': array([52.314425  , 49.43404657, 51.75919286, 47.77717532, 53.13642422,
       54.04739912, 43.89834407, 43.50517293, 59.72153637]), 'left_ips': array([210.05120507, 481.78649807, 548.86877982, 626.2782712 ,
       713.04010081, 759.09876115, 827.79505305, 873.25661875,
       963.75343516]), 'right_ips': array([222.96007257, 494.67724651, 560.01770047, 640.82219466,
       725.53140831, 774.8050625 , 859.72659388, 911.93374025,
       974.95675677])})"
