,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN
0,645.2466669788571,224.64196629076864,,,,,,,291.7940899936991,293.3678183776104,0.3481489758677506,0.4522209953596868,604.4989593486864,129.45546714105234,0.2141533333333333,154.48306738910873,480.91250543739943,730.7720753015232,93.33333333333333,96.66666666666667,308.9661347782175,1303.031090151613,11.25,320.3125
