HRV_MeanNN,{0: 527.3170731707318}
HRV_SDNN,{0: 178.05567710509152}
HRV_SDANN1,{0: nan}
HRV_SDNNI1,{0: nan}
HRV_SDANN2,{0: nan}
HRV_SDNNI2,{0: nan}
HRV_SDANN5,{0: nan}
HRV_SDNNI5,{0: nan}
HRV_RMSSD,{0: 237.66612123982918}
HRV_SDSD,{0: 239.08725614173315}
HRV_CVNN,{0: 0.3376634024657147}
HRV_CVSD,{0: 0.4507081855149397}
HRV_MedianNN,{0: 450.0}
HRV_MadNN,{0: 74.13}
HRV_MCVNN,{0: 0.16473333333333331}
HRV_IQRNN,{0: 222.5}
HRV_Prc20NN,{0: 400.0}
HRV_Prc80NN,{0: 770.0}
HRV_pNN50,{0: 70.73170731707317}
HRV_pNN20,{0: 93.90243902439023}
HRV_MinNN,{0: 330.0}
HRV_MaxNN,{0: 1130.0}
HRV_HTI,{0: 5.857142857142857}
HRV_TINN,{0: 125.0}
HRV_ULF,{0: nan}
HRV_VLF,{0: nan}
HRV_LF,{0: 0.019383062640729323}
HRV_HF,{0: 0.16902085924339716}
HRV_VHF,{0: 0.05058866902488612}
HRV_LFHF,{0: 0.1146785238667903}
HRV_LFn,{0: 0.08110319473505642}
HRV_HFn,{0: 0.7072221720368957}
HRV_LnHF,{0: -1.777733144199885}
shannon,(0.9408386528098613, {'Symbolization': 3, 'Base': 2})
SampEn,(0.1793150250649477, {'Dimension': 2, 'Delay': 1, 'Tolerance': 0.3432551585477215})
Entropy_SVD,(0.1372960318552623, {'Dimension': 2, 'Delay': 1})
