,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,shannon,SampEn
0,-0.3606330262130458,-0.3442342085330083,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.42853214802704925,-0.41134689229395244,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.4917592684616363,-0.4741248003696867,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.5462735189926786,-0.528949126104264,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.5898194834789348,-0.5737801427193787,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.6223833415265763,-0.6084876901889185,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-0.6458257374239209,-0.6347460695052589,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-0.6631842044260066,-0.6555206252911289,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-0.6781963537903752,-0.6742736076601776,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-0.6948058932324799,-0.6940924747685242,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-0.7160868169347688,-0.7169754059540305,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-0.7428879476620355,-0.7434771940612052,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-0.7733923771747289,-0.7728142577218313,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-0.8042805128545436,-0.8033716705039927,56.41168388030092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
