,time,sample_rate,Red,Green,Blue
0,0.0,75.24274393143878,-10.082919066257714,-0.04293666276742553,-1.615699542349019
1,0.0132932747684196,75.24274393143878,-10.11986904168805,-0.04252111929254108,-1.6179737152248286
2,0.0265865495368393,75.24274393143878,-10.154178180115123,-0.04212393512620243,-1.6200566295646295
3,0.0398798243052589,75.24274393143878,-10.183231230089513,-0.041766260358615664,-1.6217766335081012
4,0.0531730990736786,75.24274393143878,-10.205532933439986,-0.041464448382206406,-1.6230409495159746
5,0.0664663738420982,75.24274393143878,-10.220650749654927,-0.04122967101453,-1.6238291069304482
6,0.0797596486105179,75.24274393143878,-10.229080168754354,-0.041067827156888274,-1.624190188080029
7,0.0930529233789375,75.24274393143878,-10.232007852207156,-0.0409789937019131,-1.6242298199264884
8,0.1063461981473572,75.24274393143878,-10.23102329942964,-0.04095687912909407,-1.6240884292985034
9,0.1196394729157768,75.24274393143878,-10.22789065511606,-0.040989769896835344,-1.623923851545191
10,0.1329327476841965,75.24274393143878,-10.224383737818064,-0.0410632238812313,-1.6238983401927887
11,0.1462260224526161,75.24274393143878,-10.222150703459505,-0.04116289181304159,-1.624166920232492
12,0.1595192972210358,75.24274393143878,-10.222564214151967,-0.04127637777805407,-1.6248623887309173
13,0.1728125719894554,75.24274393143878,-10.226525388784525,-0.04139399945514911,-1.6260701671029665
14,0.1861058467578751,75.24274393143878,-10.234303830338193,-0.04150833658304953,-1.62780111249359
15,0.1993991215262947,75.24274393143878,-10.245492372730531,-0.04161326064834973,-1.6299765313593615
16,0.2126923962947144,75.24274393143878,-10.259073801866341,-0.0417035677893035,-1.632430526925201
17,0.225985671063134,75.24274393143878,-10.273622923676857,-0.041775360802200366,-1.6349342899867179
18,0.2392789458315537,75.24274393143878,-10.287609411475088,-0.041826557791242606,-1.6372405057408494
19,0.2525722205999733,75.24274393143878,-10.299668785388132,-0.04185690413026238,-1.6391317253118483
20,0.265865495368393,75.24274393143878,-10.308784953568102,-0.04186755886509866,-1.6404580848094183
21,0.2791587701368127,75.24274393143878,-10.314383838557916,-0.04186094369614871,-1.6411554545206775
22,0.2924520449052323,75.24274393143878,-10.3163328827062,-0.04184070901475809,-1.6412409301110495
23,0.3057453196736519,75.24274393143878,-10.3149001698742,-0.04181105758879852,-1.640796301944583
24,0.3190385944420716,75.24274393143878,-10.310689701161834,-0.04177585791345509,-1.6399488324692235
