HRV_MeanNN,{0: 640.1470588235294}
HRV_SDNN,{0: 66.769656327899}
HRV_SDANN1,{0: nan}
HRV_SDNNI1,{0: nan}
HRV_SDANN2,{0: nan}
HRV_SDNNI2,{0: nan}
HRV_SDANN5,{0: nan}
HRV_SDNNI5,{0: nan}
HRV_RMSSD,{0: 101.83392977653048}
HRV_SDSD,{0: 102.60205782763741}
HRV_CVNN,{0: 0.10430362118762077}
HRV_CVSD,{0: 0.15907896220546916}
HRV_MedianNN,{0: 630.0}
HRV_MadNN,{0: 29.651999999999997}
HRV_MCVNN,{0: 0.04706666666666666}
HRV_IQRNN,{0: 50.0}
HRV_Prc20NN,{0: 610.0}
HRV_Prc80NN,{0: 670.0}
HRV_pNN50,{0: 19.11764705882353}
HRV_pNN20,{0: 47.05882352941176}
HRV_MinNN,{0: 450.0}
HRV_MaxNN,{0: 930.0}
HRV_HTI,{0: 6.181818181818182}
HRV_TINN,{0: 187.5}
HRV_ULF,{0: nan}
HRV_VLF,{0: nan}
HRV_LF,{0: 0.020322707924042886}
HRV_HF,{0: 0.07913619611377055}
HRV_VHF,{0: 0.04392856428345436}
HRV_LFHF,{0: 0.2568067322167702}
HRV_LFn,{0: 0.1417328038633662}
HRV_HFn,{0: 0.5519045495416753}
HRV_LnHF,{0: -2.5365849094596555}
shannon,(1.1318271017065864, {'Symbolization': 3, 'Base': 2})
SampEn,(0.21529493052871393, {'Dimension': 2, 'Delay': 1, 'Tolerance': 0.561631985815655})
Entropy_SVD,(0.17518879566808154, {'Dimension': 2, 'Delay': 1})
