,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,shannon,SampEn
0,0.33916984410264495,0.4253171318228538,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.5508678105946987,0.6353146039390172,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.7834983325068681,0.8605429166038008,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.0504732962041203,1.1108548765864183,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.3531242383019102,1.3876466038918358,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.6796976820256369,1.6829546742401296,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.008407682750571,1.9812568560131951,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.3138023784993567,2.2632212085527077,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.574116345561466,2.51007731733658,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.776275173988382,2.707230504084697,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.9165712220377915,2.8461885263619284,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2.9979170819983194,2.9245980777255705,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3.0262272753126167,2.944874976664793,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3.0076747406349513,2.9122915809122665,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2.9471102355334837,2.8333562990084022,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2.8477497016758275,2.714962595445244,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2.712515979351063,2.564298026288594,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2.5465094768075343,2.3891146045177374,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2.3586572614865036,2.197834271539897,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2.1608288465079752,1.9991314689259232,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.9648059327393923,1.8009877724382988,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1.7790883411198184,1.6095534272131604,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1.6071742953323205,1.4283004887734174,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1.4477536300393992,1.2578482950112584,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.296442095890701,1.096554715673405,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1.1482898127215684,0.9416486286252066,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1.0000358330178518,0.7904799386137934,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.8511216714913923,0.6414596425496184,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.7031827879540025,0.4944315711989584,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.5587422399434179,0.3504628230542153,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.42010638959396807,0.21124799985524434,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.2888377556400048,0.07841882229608421,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.16558509629121132,-0.0469757393643504,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.050066767050986005,-0.16466521896418707,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-0.05871493023753249,-0.2750165257382473,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-0.1619519697914007,-0.37866401168894415,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-0.2604277318503314,-0.47608714930653595,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-0.3541883835090549,-0.5673146352935957,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,-0.44257480825772755,-0.6518758039983347,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,-0.5244355504942249,-0.7290234801052087,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,-0.598445076923187,-0.7981474692303455,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,-0.6636552848626635,-0.8592173971908007,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,-0.7202518062137858,-0.91306648906644,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,-0.7700635430450461,-0.9613717468824658,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,-0.8162783923538766,-1.0062955447335702,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,-0.8623177187412768,-1.0498927904160567,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,-0.9104681447303747,-1.0934979764740034,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,-0.9610599985901469,-1.1373336723942937,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,-1.0125376368786203,-1.180506964011688,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,-1.0621525181856826,-1.2214107097794988,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,-1.106905743938255,-1.2583838726008205,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,-1.144649564826417,-1.2903773192601038,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,-1.1751642736326795,-1.3173654383585558,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,-1.2005629433685925,-1.3403479065136008,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,-1.2244536760391376,-1.3609612649240965,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,-1.2501989347441649,-1.3808897329282714,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,-1.2794016972913365,-1.401345427163399,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,-1.3115261055006875,-1.4228348477047197,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,-1.3446425635427177,-1.4452643721510146,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,-1.3766153022824592,-1.4682450111003154,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,-1.4060063387785346,-1.4913337118224754,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,-1.432286865719584,-1.513958422554722,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,-1.4553020040590716,-1.5349178475290177,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,-1.4741548445138966,-1.5515660094624824,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,-1.4858066978426498,-1.5589948887836829,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,-1.4838894498199011,-1.5496260424862638,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,-1.4583932783805476,-1.513560464854653,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,-1.3967940614044512,-1.4398207996351897,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,-1.2867260495786916,-1.3183210920600223,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,-1.1194955448759238,-1.142127811232185,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,-0.8929737549045482,-0.9094382060240964,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,-0.6125391283353532,-0.6247495430059291,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,-0.28998752348058654,-0.29889855982551794,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.05839027931506524,0.05206877484810657,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.41340867149375926,0.40896978345779167,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.7544276973041648,0.7520729412016509,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.0617216242071814,1.0636654474025982,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1.3199722518870889,1.3300674866013138,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1.5211934568473782,1.5426997964370004,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1.6649282850072333,1.6980836046086234,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1.7554577406280638,1.7969807702458713,63.33756762240439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1.7981215701231215,1.8431290262526134,63.33756762240439,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1.7972511349155853,1.8420705925007905,63.34279953923619,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1.756461445653442,1.8003933678264668,63.348030244093344,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1.6802088525406518,1.7254080480502327,63.35325765942119,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1.5751617038979069,1.6250368440964313,63.3584797062947,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1.450467068361394,1.5076135618092228,63.36369430442107,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1.3165811330029906,1.3814068694765946,63.36889937214361,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1.1831166070042132,1.2538915641762753,63.374092826447075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1.056892709962582,1.1309770300540212,63.379272582964326,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.941197182175509,1.0164615954089058,63.384436555984344,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.8362895015789064,0.9118999435842011,63.38958265846166,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
